,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp,curr_unfinished_jobs,curr_idle_instances,executing_worker_qlen_at_arrival
0,2000,0,e15ce268-ee54-4a64-8770-5f8ec4638e40,10,16,364ae7ce-085c-468d-aaa3-3c5c1394b131,16.0,16.0,16.0,16.0,36.38474516570379,,1,11,1.0
1,0,0,7102f5ce-f399-4dd7-a1eb-461e48df4922,6,0,c140b02b-8040-483e-ae59-03f127188513,26.0,26.0,26.0,26.0,32.994113618875815,,2,10,1.0
2,0,1,7102f5ce-f399-4dd7-a1eb-461e48df4922,6,1,50d4e39a-afc2-47ed-933c-f67ec380dc3f,26.0,26.0,26.0,26.0,58.66041191665094,,2,10,1.0
3,1000,0,cdc822f1-c398-4b20-a422-883124ee92ff,9,15,dda24606-61a0-409d-b57d-23a462ad16ec,28.0,28.0,28.0,28.0,38.52115433410134,,3,8,1.0
4,2000,1,e15ce268-ee54-4a64-8770-5f8ec4638e40,10,0,c140b02b-8040-483e-ae59-03f127188513,36.38474516570379,36.38474516570379,36.38474516570379,36.38474516570379,43.28048869849194,,3,9,1.0
5,2000,2,e15ce268-ee54-4a64-8770-5f8ec4638e40,10,1,d4ad7b85-7072-4b22-a4f4-6c9e206cb428,36.38474516570379,36.38474516570379,36.38474516570379,36.38474516570379,68.19909714368958,,3,9,1.0
6,1000,1,cdc822f1-c398-4b20-a422-883124ee92ff,9,0,c140b02b-8040-483e-ae59-03f127188513,38.52115433410134,38.52115433410134,38.52115433410134,43.28048869849194,50.62537272372555,,3,8,1.0
7,1000,2,cdc822f1-c398-4b20-a422-883124ee92ff,9,1,21227f75-5c85-4f79-b96c-d1c55bc6c048,38.52115433410134,38.52115433410134,38.52115433410134,38.52115433410134,69.63335350305312,,3,8,1.0
8,2001,0,e15ce268-ee54-4a64-8770-5f8ec4638e40,10,16,364ae7ce-085c-468d-aaa3-3c5c1394b131,43.0,43.0,43.0,43.0,62.42438426765234,,4,7,1.0
9,1001,0,cdc822f1-c398-4b20-a422-883124ee92ff,9,15,dda24606-61a0-409d-b57d-23a462ad16ec,49.0,49.0,49.0,49.0,58.95518764429743,,5,6,1.0
10,1,0,7102f5ce-f399-4dd7-a1eb-461e48df4922,6,0,c140b02b-8040-483e-ae59-03f127188513,58.0,58.0,58.0,58.0,65.15802197138268,,6,6,1.0
11,1,1,7102f5ce-f399-4dd7-a1eb-461e48df4922,6,1,50d4e39a-afc2-47ed-933c-f67ec380dc3f,58.0,58.0,58.0,58.66041191665094,88.2016366503436,,6,6,1.0
12,0,2,7102f5ce-f399-4dd7-a1eb-461e48df4922,6,2,c140b02b-8040-483e-ae59-03f127188513,58.66041191665094,58.66041191665094,58.66041191665094,58.66041191665094,64.38577220828773,,6,6,1.0
13,1001,1,cdc822f1-c398-4b20-a422-883124ee92ff,9,0,c140b02b-8040-483e-ae59-03f127188513,58.95518764429743,58.95518764429743,58.95518764429743,65.15802197138268,73.52691687567892,,6,5,1.0
14,1001,2,cdc822f1-c398-4b20-a422-883124ee92ff,9,1,d4ad7b85-7072-4b22-a4f4-6c9e206cb428,58.95518764429743,58.95518764429743,58.95518764429743,68.19909714368958,98.97208392298623,,6,5,1.0
15,2001,1,e15ce268-ee54-4a64-8770-5f8ec4638e40,10,0,c140b02b-8040-483e-ae59-03f127188513,62.42438426765234,62.42438426765234,62.42438426765234,65.15802197138268,73.52691687567892,,6,6,2.0
