,time,client_id,workflow_id,job_id,task_id,model_id,worker_id
0,20.2,2,8,10000,0,0,N/A
1,20.2,2,8,10000,1,1,N/A
2,20.279999999999998,2,8,10000,0,0,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
3,21.0,2,8,10000,1,1,4abf01e0-4423-421f-b456-20dae8bd9e4a
4,35.2,1,7,5000,0,0,N/A
5,35.2,1,7,5000,1,1,N/A
6,35.28,1,7,5000,0,0,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
7,36.0,1,7,5000,1,1,ebd2f6c4-06ac-4048-b7ae-6fb02878f073
8,51.93227217610187,2,8,10000,2,2,N/A
9,54.400000000000006,1,7,5001,0,0,N/A
10,54.400000000000006,1,7,5001,1,1,N/A
11,54.480000000000004,1,7,5001,0,0,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
12,55.13227217610187,2,8,10000,2,2,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
13,55.2,1,7,5001,1,1,4abf01e0-4423-421f-b456-20dae8bd9e4a
14,57.400000000000006,0,6,1,0,0,N/A
15,57.400000000000006,0,6,1,1,1,N/A
16,58.2,0,6,1,1,1,2da8138a-8050-427d-ac1e-adc32f040cc1
17,61.679700266000566,0,6,1,0,0,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
18,64.54430092855353,2,8,10000,3,3,N/A
19,66.14430092855352,2,8,10000,3,3,ec303fab-756b-4237-91ad-1a5f6fcd8a7a
20,69.94381933490054,1,7,5000,2,2,N/A
21,73.14381933490054,1,7,5000,2,2,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
22,79.60000000000001,0,6,2,0,0,N/A
23,79.60000000000001,0,6,2,1,1,N/A
24,79.68,0,6,2,0,0,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
25,80.4,0,6,2,1,1,ebd2f6c4-06ac-4048-b7ae-6fb02878f073
26,82.60000000000001,1,7,5002,0,0,N/A
27,82.60000000000001,1,7,5002,1,1,N/A
28,86.19382467335045,1,7,5002,1,1,4abf01e0-4423-421f-b456-20dae8bd9e4a
29,86.70182509727721,1,7,5002,0,0,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
30,86.99382467335045,1,7,5001,2,2,N/A
31,90.14450960751394,1,7,5000,3,3,N/A
32,91.74450960751393,1,7,5000,3,3,0cb5dfad-1da5-4379-a1d9-40c6d866e0bc
33,91.74450960751395,1,7,5001,2,2,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
34,93.88989541845866,0,6,1,2,2,N/A
35,95.58895728142207,2,8,10000,4,16,N/A
36,97.98895728142207,2,8,10000,4,16,acc8ea10-d240-41ab-8a18-78ef9074a7d0
37,104.85764455555753,1,7,5001,3,3,N/A
38,106.45764455555752,1,7,5001,3,3,2096cbd6-cce3-42fc-b355-e3105f35fc32
39,106.45764455555754,0,6,1,2,2,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
40,111.80000000000001,2,8,10003,0,0,N/A
41,111.80000000000001,2,8,10003,1,1,N/A
42,111.88000000000001,2,8,10003,0,0,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
43,112.60000000000001,2,8,10003,1,1,ebd2f6c4-06ac-4048-b7ae-6fb02878f073
44,113.32866295498769,0,6,2,2,2,N/A
45,116.34235288748438,1,7,5002,2,2,N/A
46,119.65574076509634,0,6,1,3,3,N/A
47,120.80867965689359,1,7,5000,4,15,N/A
48,121.25574076509633,0,6,1,3,3,0cb5dfad-1da5-4379-a1d9-40c6d866e0bc
49,123.2086796568936,1,7,5000,4,15,9afd8db1-33e4-441a-a7eb-4058325a9be0
50,124.45574076509635,0,6,2,2,2,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
51,124.45574076509635,1,7,5002,2,2,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
52,135.29095249782395,1,7,5001,4,15,N/A
53,136.0,1,7,5004,0,0,N/A
54,136.0,1,7,5004,1,1,N/A
55,136.08,1,7,5004,0,0,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
56,136.8,1,7,5004,1,1,4abf01e0-4423-421f-b456-20dae8bd9e4a
57,137.69095249782396,1,7,5001,4,15,9afd8db1-33e4-441a-a7eb-4058325a9be0
58,140.86959010360079,0,6,2,3,3,N/A
59,140.86959010360079,1,7,5002,3,3,N/A
60,142.46959010360078,0,6,2,3,3,2096cbd6-cce3-42fc-b355-e3105f35fc32
61,142.46959010360078,1,7,5002,3,3,ec303fab-756b-4237-91ad-1a5f6fcd8a7a
62,143.10043744764675,2,8,10003,2,2,N/A
63,146.30043744764674,2,8,10003,2,2,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
64,148.9767974551879,0,6,1,4,14,N/A
65,151.3767974551879,0,6,1,4,14,cb363d8d-86cd-45a1-82f5-5d712ca401ea
66,152.1153326914904,2,8,10003,3,3,N/A
67,153.7153326914904,2,8,10003,3,3,0cb5dfad-1da5-4379-a1d9-40c6d866e0bc
68,168.39684676661486,1,7,5004,2,2,N/A
69,171.17477841440262,0,6,2,4,14,N/A
70,171.27672088785164,1,7,5002,4,15,N/A
71,171.59684676661485,1,7,5004,2,2,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
72,173.57477841440263,0,6,2,4,14,cb363d8d-86cd-45a1-82f5-5d712ca401ea
73,173.67672088785164,1,7,5002,4,15,9afd8db1-33e4-441a-a7eb-4058325a9be0
74,182.22285805229336,2,8,10003,4,16,N/A
75,182.73808522359005,1,7,5004,3,3,N/A
76,184.33808522359004,1,7,5004,3,3,0cb5dfad-1da5-4379-a1d9-40c6d866e0bc
77,184.62285805229337,2,8,10003,4,16,acc8ea10-d240-41ab-8a18-78ef9074a7d0
78,190.39999999999998,0,6,6,0,0,N/A
79,190.39999999999998,0,6,6,1,1,N/A
80,190.48,0,6,6,0,0,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
81,191.2,0,6,6,1,1,4abf01e0-4423-421f-b456-20dae8bd9e4a
82,194.39999999999998,1,7,5006,0,0,N/A
83,194.39999999999998,1,7,5006,1,1,N/A
84,195.2,1,7,5006,1,1,ebd2f6c4-06ac-4048-b7ae-6fb02878f073
85,198.46862580415737,1,7,5006,0,0,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
86,211.18491569030738,1,7,5004,4,15,N/A
87,213.58491569030738,1,7,5004,4,15,9afd8db1-33e4-441a-a7eb-4058325a9be0
88,224.38489478282017,0,6,6,2,2,N/A
89,224.59999999999997,2,8,10007,0,0,N/A
90,224.59999999999997,2,8,10007,1,1,N/A
91,224.67999999999998,2,8,10007,0,0,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
92,225.39999999999998,2,8,10007,1,1,2da8138a-8050-427d-ac1e-adc32f040cc1
93,227.58489478282016,0,6,6,2,2,b0b65551-bed0-4c74-afff-c18c6f2d1e4e
