,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,1f10220b-f0ab-496a-93bf-0c244edaff8e,0,c636fc5a-9ba2-4842-a656-de08df64ebef,1,0
1,cc6e79ac-4707-4ee5-8d30-37e5e40f91ea,0,6ddad76e-8070-4b89-b3e8-c67620571571,1,0
2,8e6513a3-5648-4e73-9643-4817d1c8b8c5,0,ae91254a-45ef-4266-9cad-d0af43a7d1cb,1,0
3,9ec84b49-6b80-48bc-95b6-5a443b1f072b,0,1b4c4e6c-ba85-4b33-995d-4b0247da8b34,3,0
4,26cc8793-61d0-4078-abc0-e1d8c50eeee3,0,a3985ec5-0604-4ba3-8221-47453474c204,3,0
5,3029ed08-617b-4369-80ea-1494ff599a41,0,90e47884-8b42-481d-8c9c-c7be91248c67,3,0
6,3395e1c8-91b2-45da-98db-475f51e28200,0,f4ec78cd-9eed-4aea-bb2c-4f43800fd52b,0,0
7,3395e1c8-91b2-45da-98db-475f51e28200,0,7dddc456-36ef-4749-bed4-66b79bb439b7,2,0
8,2e36977b-698e-43fd-806a-2612c53510e5,0,2aa3fcff-1c1c-42f4-b198-70a442893cdd,14,0
9,a0ce328e-5cd8-4d1a-8f0e-a0177f00e997,0,6ffd467d-0c45-4b0a-985f-bf8263e5591e,15,0
10,79d0f149-a14f-4298-a491-ca4a1963d211,0,a186f9a5-1d9f-4d58-b917-76e8acd31939,16,0
