,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp,curr_unfinished_jobs,curr_idle_instances,executing_worker_qlen_at_arrival
0,2000,0,3f57737f-c19e-4184-a3d8-a20ff044780a,8,0,3395e1c8-91b2-45da-98db-475f51e28200,16.0,16.0,16.0,16.0,23.406903845294906,,1,11,0.0
1,2000,1,3f57737f-c19e-4184-a3d8-a20ff044780a,8,1,cc6e79ac-4707-4ee5-8d30-37e5e40f91ea,16.0,16.0,16.0,16.0,46.54447833247127,,1,11,0.0
2,0,0,10ee5264-79f4-4d34-b9e7-d0b37e98af9b,6,0,3395e1c8-91b2-45da-98db-475f51e28200,26.0,26.0,26.0,26.0,33.42091416906654,,2,10,0.0
3,0,1,10ee5264-79f4-4d34-b9e7-d0b37e98af9b,6,1,8e6513a3-5648-4e73-9643-4817d1c8b8c5,26.0,26.0,26.0,26.0,57.34394224516691,,2,10,0.0
4,1000,0,e687b5ed-4d69-433d-b7c3-d98037fc627e,7,0,3395e1c8-91b2-45da-98db-475f51e28200,28.0,33.42091416906654,33.42091416906654,33.42091416906654,41.39719088145233,,3,8,0.0
5,1000,1,e687b5ed-4d69-433d-b7c3-d98037fc627e,7,1,1f10220b-f0ab-496a-93bf-0c244edaff8e,28.0,28.0,28.0,28.0,57.691682502152545,,3,8,0.0
6,2001,0,3f57737f-c19e-4184-a3d8-a20ff044780a,8,0,3395e1c8-91b2-45da-98db-475f51e28200,43.0,43.0,43.0,43.0,50.62046584614924,,4,8,0.0
7,2001,1,3f57737f-c19e-4184-a3d8-a20ff044780a,8,1,cc6e79ac-4707-4ee5-8d30-37e5e40f91ea,43.0,46.54447833247127,46.54447833247127,46.54447833247127,78.10371883371755,,4,8,0.0
8,2000,2,3f57737f-c19e-4184-a3d8-a20ff044780a,8,2,3395e1c8-91b2-45da-98db-475f51e28200,46.54447833247127,46.54447833247127,46.54447833247127,46.54447833247127,49.09683492279075,,4,8,0.0
9,1001,0,e687b5ed-4d69-433d-b7c3-d98037fc627e,7,0,3395e1c8-91b2-45da-98db-475f51e28200,49.0,50.62046584614924,50.62046584614924,50.62046584614924,57.550086526704256,,5,6,0.0
10,1001,1,e687b5ed-4d69-433d-b7c3-d98037fc627e,7,1,8e6513a3-5648-4e73-9643-4817d1c8b8c5,49.0,57.34394224516691,57.34394224516691,57.34394224516691,86.22156735475899,,5,6,0.0
11,2000,3,3f57737f-c19e-4184-a3d8-a20ff044780a,8,3,9ec84b49-6b80-48bc-95b6-5a443b1f072b,49.09683492279075,49.09683492279075,49.09683492279075,49.09683492279075,74.82735972073297,,5,7,0.0
12,0,2,10ee5264-79f4-4d34-b9e7-d0b37e98af9b,6,2,3395e1c8-91b2-45da-98db-475f51e28200,57.34394224516691,57.34394224516691,57.34394224516691,57.34394224516691,64.87235216345948,,5,7,0.0
13,1000,2,e687b5ed-4d69-433d-b7c3-d98037fc627e,7,2,3395e1c8-91b2-45da-98db-475f51e28200,57.691682502152545,64.87235216345948,64.87235216345948,64.87235216345948,67.27672498780886,,5,7,0.0
14,1,0,10ee5264-79f4-4d34-b9e7-d0b37e98af9b,6,0,3395e1c8-91b2-45da-98db-475f51e28200,58.0,58.0,58.0,58.0,65.32326782360873,,6,7,0.0
15,1,1,10ee5264-79f4-4d34-b9e7-d0b37e98af9b,6,1,1f10220b-f0ab-496a-93bf-0c244edaff8e,58.0,58.0,58.0,58.0,89.38187626094113,,6,7,0.0
16,0,3,10ee5264-79f4-4d34-b9e7-d0b37e98af9b,6,3,3029ed08-617b-4369-80ea-1494ff599a41,64.87235216345948,64.87235216345948,64.87235216345948,64.87235216345948,89.95738451084026,,6,6,0.0
17,1000,3,e687b5ed-4d69-433d-b7c3-d98037fc627e,7,3,26cc8793-61d0-4078-abc0-e1d8c50eeee3,67.27672498780886,67.27672498780886,67.27672498780886,67.27672498780886,91.23954447036107,,6,6,0.0
18,2002,0,3f57737f-c19e-4184-a3d8-a20ff044780a,8,0,3395e1c8-91b2-45da-98db-475f51e28200,70.0,70.0,70.0,70.0,78.37776914756685,,7,5,0.0
19,2002,1,3f57737f-c19e-4184-a3d8-a20ff044780a,8,1,cc6e79ac-4707-4ee5-8d30-37e5e40f91ea,70.0,78.10371883371755,78.10371883371755,78.10371883371755,134.74971699204337,,7,5,0.0
20,1002,0,e687b5ed-4d69-433d-b7c3-d98037fc627e,7,0,3395e1c8-91b2-45da-98db-475f51e28200,70.0,78.37776914756685,78.37776914756685,78.37776914756685,85.24692873025873,,8,5,0.0
21,1002,1,e687b5ed-4d69-433d-b7c3-d98037fc627e,7,1,cc6e79ac-4707-4ee5-8d30-37e5e40f91ea,70.0,78.10371883371755,78.10371883371755,78.10371883371755,134.74971699204337,,8,5,0.0
22,2000,4,3f57737f-c19e-4184-a3d8-a20ff044780a,8,16,79d0f149-a14f-4298-a491-ca4a1963d211,74.82735972073297,74.82735972073297,74.82735972073297,74.82735972073297,95.61950684213932,,8,5,0.0
23,2001,2,3f57737f-c19e-4184-a3d8-a20ff044780a,8,2,3395e1c8-91b2-45da-98db-475f51e28200,78.10371883371755,78.10371883371755,78.10371883371755,78.10371883371755,83.41807901842604,,8,5,0.0
24,2,0,10ee5264-79f4-4d34-b9e7-d0b37e98af9b,6,0,3395e1c8-91b2-45da-98db-475f51e28200,79.0,85.24692873025873,85.24692873025873,85.24692873025873,92.43464195196988,,9,3,0.0
25,2,1,10ee5264-79f4-4d34-b9e7-d0b37e98af9b,6,1,8e6513a3-5648-4e73-9643-4817d1c8b8c5,79.0,86.22156735475899,86.22156735475899,86.22156735475899,116.96659980544831,,9,3,0.0
26,2001,3,3f57737f-c19e-4184-a3d8-a20ff044780a,8,3,9ec84b49-6b80-48bc-95b6-5a443b1f072b,83.41807901842604,83.41807901842604,83.41807901842604,83.41807901842604,111.66981724006422,,9,4,0.0
27,1001,2,e687b5ed-4d69-433d-b7c3-d98037fc627e,7,2,3395e1c8-91b2-45da-98db-475f51e28200,86.22156735475899,86.22156735475899,86.22156735475899,86.22156735475899,95.19003135576664,,9,4,0.0
28,1,2,10ee5264-79f4-4d34-b9e7-d0b37e98af9b,6,2,3395e1c8-91b2-45da-98db-475f51e28200,89.38187626094113,95.19003135576664,95.19003135576664,95.19003135576664,97.17912248627526,,9,3,0.0
29,0,4,10ee5264-79f4-4d34-b9e7-d0b37e98af9b,6,14,2e36977b-698e-43fd-806a-2612c53510e5,89.95738451084026,89.95738451084026,89.95738451084026,89.95738451084026,92.04872556346176,,9,4,0.0
30,1000,4,e687b5ed-4d69-433d-b7c3-d98037fc627e,7,15,a0ce328e-5cd8-4d1a-8f0e-a0177f00e997,91.23954447036107,91.23954447036107,91.23954447036107,91.23954447036107,102.6027710801023,,9,4,0.0
31,1003,0,e687b5ed-4d69-433d-b7c3-d98037fc627e,7,0,3395e1c8-91b2-45da-98db-475f51e28200,94.0,94.0,94.0,94.0,101.46723894394958,,9,5,0.0
32,1003,1,e687b5ed-4d69-433d-b7c3-d98037fc627e,7,1,1f10220b-f0ab-496a-93bf-0c244edaff8e,94.0,94.0,94.0,94.0,124.13976900919916,,9,5,0.0
33,1001,3,e687b5ed-4d69-433d-b7c3-d98037fc627e,7,3,3029ed08-617b-4369-80ea-1494ff599a41,95.19003135576664,95.19003135576664,95.19003135576664,95.19003135576664,119.08090321802868,,9,4,0.0
34,1,3,10ee5264-79f4-4d34-b9e7-d0b37e98af9b,6,3,26cc8793-61d0-4078-abc0-e1d8c50eeee3,97.17912248627526,97.17912248627526,97.17912248627526,97.17912248627526,124.3679009412177,,8,4,0.0
35,3,0,10ee5264-79f4-4d34-b9e7-d0b37e98af9b,6,0,3395e1c8-91b2-45da-98db-475f51e28200,108.0,108.0,108.0,108.0,115.63456974065787,,8,5,0.0
36,3,1,10ee5264-79f4-4d34-b9e7-d0b37e98af9b,6,1,8e6513a3-5648-4e73-9643-4817d1c8b8c5,108.0,116.96659980544831,116.96659980544831,116.96659980544831,173.63706120208678,,8,5,0.0
37,2003,0,3f57737f-c19e-4184-a3d8-a20ff044780a,8,0,3395e1c8-91b2-45da-98db-475f51e28200,111.0,115.63456974065787,115.63456974065787,115.63456974065787,122.41969857508266,,9,4,0.0
38,2003,1,3f57737f-c19e-4184-a3d8-a20ff044780a,8,1,8e6513a3-5648-4e73-9643-4817d1c8b8c5,111.0,116.96659980544831,116.96659980544831,116.96659980544831,173.63706120208678,,9,4,0.0
39,2001,4,3f57737f-c19e-4184-a3d8-a20ff044780a,8,16,79d0f149-a14f-4298-a491-ca4a1963d211,111.66981724006422,111.66981724006422,111.66981724006422,111.66981724006422,130.80459413764208,,9,5,0.0
