,time,client_id,workflow_id,job_id,task_id,model_id,worker_id
0,38.0,2,8,2000,0,16,N/A
1,38.0,2,8,2000,0,16,65f5b02c-0c9f-4940-ba54-d8610261a207
2,47.0,0,6,0,0,0,N/A
3,47.0,0,6,0,1,1,N/A
4,47.0,0,6,0,0,0,0ce75f36-68a1-4501-8658-636155e47094
5,47.0,0,6,0,1,1,44c32d46-a76c-4efe-abcd-85b2ad67c1b1
6,48.0,1,7,1000,0,15,N/A
7,48.0,1,7,1000,0,15,d08e568c-1937-4fc7-856e-84caa77b47f9
8,58.48798824659046,1,7,1000,1,0,0ce75f36-68a1-4501-8658-636155e47094
9,58.48798824659046,1,7,1000,2,1,bdadb4bb-7ebb-47f9-8beb-a0a08acec188
10,63.27405059485273,2,8,2000,1,0,0ce75f36-68a1-4501-8658-636155e47094
11,63.27405059485273,2,8,2000,2,1,bdadb4bb-7ebb-47f9-8beb-a0a08acec188
12,76.80893593849895,0,6,0,2,2,0ce75f36-68a1-4501-8658-636155e47094
13,82.0,2,8,2001,0,16,N/A
14,82.0,2,8,2001,0,16,65f5b02c-0c9f-4940-ba54-d8610261a207
15,87.4596246408371,0,6,0,3,3,381bae77-70c7-4525-9518-4dafd11bb9ad
16,89.17720915301649,1,7,1000,3,2,0ce75f36-68a1-4501-8658-636155e47094
17,90.0,1,7,1001,0,15,N/A
18,90.0,1,7,1001,0,15,d08e568c-1937-4fc7-856e-84caa77b47f9
19,95.0899868063646,1,7,1000,4,3,baa1f3ad-cb5c-4cde-a974-32c30d047f73
20,100.48922680054828,1,7,1001,1,0,0ce75f36-68a1-4501-8658-636155e47094
21,100.48922680054828,1,7,1001,2,1,44c32d46-a76c-4efe-abcd-85b2ad67c1b1
22,100.9941402153793,2,8,2001,1,0,0ce75f36-68a1-4501-8658-636155e47094
23,100.9941402153793,2,8,2001,2,1,44c32d46-a76c-4efe-abcd-85b2ad67c1b1
24,102.0,0,6,1,0,0,N/A
25,102.0,0,6,1,1,1,N/A
26,102.0,0,6,1,0,0,0ce75f36-68a1-4501-8658-636155e47094
27,102.0,0,6,1,1,1,9dc3b4de-8b1b-4418-98a8-a5fb9e518525
28,114.89366161473077,0,6,0,4,14,8d90080d-3346-4ae9-ae94-6e488f630cc9
29,120.57386706747724,2,8,2000,3,2,0ce75f36-68a1-4501-8658-636155e47094
30,123.56273863006722,2,8,2000,4,3,71b4acf8-2e1a-41dd-8dbf-18384cc0fa10
31,124.0,2,8,2002,0,16,N/A
32,124.0,2,8,2002,0,16,65f5b02c-0c9f-4940-ba54-d8610261a207
33,131.47587922224704,1,7,1001,3,2,0ce75f36-68a1-4501-8658-636155e47094
34,133.057649935035,0,6,1,2,2,0ce75f36-68a1-4501-8658-636155e47094
35,137.26959346174866,1,7,1001,4,3,381bae77-70c7-4525-9518-4dafd11bb9ad
36,140.3178144702775,0,6,1,3,3,baa1f3ad-cb5c-4cde-a974-32c30d047f73
37,144.0,0,6,2,0,0,N/A
38,144.0,0,6,2,1,1,N/A
39,144.0,0,6,2,0,0,0ce75f36-68a1-4501-8658-636155e47094
40,144.0,0,6,2,1,1,44c32d46-a76c-4efe-abcd-85b2ad67c1b1
41,146.0,1,7,1002,0,15,N/A
42,146.0,1,7,1002,0,15,d08e568c-1937-4fc7-856e-84caa77b47f9
43,147.47286156709404,2,8,2002,1,0,0ce75f36-68a1-4501-8658-636155e47094
44,147.47286156709404,2,8,2002,2,1,9dc3b4de-8b1b-4418-98a8-a5fb9e518525
45,155.58256772531738,1,7,1002,1,0,0ce75f36-68a1-4501-8658-636155e47094
46,155.58256772531738,1,7,1002,2,1,9dc3b4de-8b1b-4418-98a8-a5fb9e518525
47,163.8719292586445,0,6,1,4,14,8d90080d-3346-4ae9-ae94-6e488f630cc9
48,164.98970460377072,2,8,2001,3,2,0ce75f36-68a1-4501-8658-636155e47094
49,168.49497780345692,2,8,2001,4,3,71b4acf8-2e1a-41dd-8dbf-18384cc0fa10
50,177.4939189918823,2,8,2002,3,2,0ce75f36-68a1-4501-8658-636155e47094
51,180.69967284942484,2,8,2002,4,3,381bae77-70c7-4525-9518-4dafd11bb9ad
52,185.0,2,8,2003,0,16,N/A
53,185.0,2,8,2003,0,16,65f5b02c-0c9f-4940-ba54-d8610261a207
54,191.0,1,7,1003,0,15,N/A
55,191.0,1,7,1003,0,15,d08e568c-1937-4fc7-856e-84caa77b47f9
56,195.86075182880043,0,6,2,2,2,0ce75f36-68a1-4501-8658-636155e47094
57,196.0,0,6,3,0,0,N/A
58,196.0,0,6,3,1,1,N/A
59,196.0,0,6,3,0,0,0ce75f36-68a1-4501-8658-636155e47094
60,196.0,0,6,3,1,1,9dc3b4de-8b1b-4418-98a8-a5fb9e518525
61,202.05154988836966,1,7,1003,1,0,0ce75f36-68a1-4501-8658-636155e47094
62,202.05154988836966,1,7,1003,2,1,bdadb4bb-7ebb-47f9-8beb-a0a08acec188
63,205.81548951415726,2,8,2003,1,0,0ce75f36-68a1-4501-8658-636155e47094
64,205.81548951415726,2,8,2003,2,1,bdadb4bb-7ebb-47f9-8beb-a0a08acec188
65,208.56758888303509,1,7,1002,3,2,0ce75f36-68a1-4501-8658-636155e47094
66,210.35512700055708,0,6,2,3,3,baa1f3ad-cb5c-4cde-a974-32c30d047f73
67,215.41177120310425,1,7,1002,4,3,71b4acf8-2e1a-41dd-8dbf-18384cc0fa10
68,235.54803308237317,1,7,1003,3,2,0ce75f36-68a1-4501-8658-636155e47094
69,237.0,1,7,1004,0,15,N/A
70,237.0,1,7,1004,0,15,d08e568c-1937-4fc7-856e-84caa77b47f9
71,237.5443214751292,0,6,2,4,14,8d90080d-3346-4ae9-ae94-6e488f630cc9
72,237.89591325324974,0,6,3,2,2,0ce75f36-68a1-4501-8658-636155e47094
73,245.0,2,8,2004,0,16,N/A
74,245.0,2,8,2004,0,16,65f5b02c-0c9f-4940-ba54-d8610261a207
75,247.29106482062775,1,7,1004,1,0,0ce75f36-68a1-4501-8658-636155e47094
76,247.29106482062775,1,7,1004,2,1,44c32d46-a76c-4efe-abcd-85b2ad67c1b1
77,250.4586674252623,1,7,1003,4,3,381bae77-70c7-4525-9518-4dafd11bb9ad
78,254.0,0,6,4,0,0,N/A
79,254.0,0,6,4,1,1,N/A
80,254.0,0,6,4,0,0,0ce75f36-68a1-4501-8658-636155e47094
81,254.0,0,6,4,1,1,9dc3b4de-8b1b-4418-98a8-a5fb9e518525
82,255.91816598018,0,6,3,3,3,baa1f3ad-cb5c-4cde-a974-32c30d047f73
83,264.7121788937426,2,8,2003,3,2,0ce75f36-68a1-4501-8658-636155e47094
84,265.19456906007616,2,8,2004,1,0,0ce75f36-68a1-4501-8658-636155e47094
85,265.19456906007616,2,8,2004,2,1,44c32d46-a76c-4efe-abcd-85b2ad67c1b1
86,271.2140538954068,2,8,2003,4,3,71b4acf8-2e1a-41dd-8dbf-18384cc0fa10
87,278.4982682500575,1,7,1004,3,2,0ce75f36-68a1-4501-8658-636155e47094
88,281.8748774884248,0,6,3,4,14,8d90080d-3346-4ae9-ae94-6e488f630cc9
89,285.47833395441336,0,6,4,2,2,0ce75f36-68a1-4501-8658-636155e47094
90,286.0785373771877,1,7,1004,4,3,381bae77-70c7-4525-9518-4dafd11bb9ad
91,287.836935252791,0,6,4,3,3,baa1f3ad-cb5c-4cde-a974-32c30d047f73
92,289.0,1,7,1005,0,15,N/A
93,289.0,1,7,1005,0,15,d08e568c-1937-4fc7-856e-84caa77b47f9
94,290.0,2,8,2005,0,16,N/A
95,290.0,2,8,2005,0,16,65f5b02c-0c9f-4940-ba54-d8610261a207
96,297.0,0,6,5,0,0,N/A
97,297.0,0,6,5,1,1,N/A
98,297.0,0,6,5,0,0,0ce75f36-68a1-4501-8658-636155e47094
99,297.0,0,6,5,1,1,9dc3b4de-8b1b-4418-98a8-a5fb9e518525
100,298.5017769589898,1,7,1005,1,0,0ce75f36-68a1-4501-8658-636155e47094
101,298.5017769589898,1,7,1005,2,1,9dc3b4de-8b1b-4418-98a8-a5fb9e518525
102,307.73921555850364,2,8,2004,3,2,0ce75f36-68a1-4501-8658-636155e47094
103,312.2580266377377,2,8,2005,1,0,0ce75f36-68a1-4501-8658-636155e47094
104,312.2580266377377,2,8,2005,2,1,9dc3b4de-8b1b-4418-98a8-a5fb9e518525
105,314.78861310435497,0,6,4,4,14,8d90080d-3346-4ae9-ae94-6e488f630cc9
106,321.1002668669251,2,8,2004,4,3,71b4acf8-2e1a-41dd-8dbf-18384cc0fa10
107,330.12970363019684,0,6,5,2,2,0ce75f36-68a1-4501-8658-636155e47094
108,337.0,2,8,2006,0,16,N/A
109,337.0,2,8,2006,0,16,65f5b02c-0c9f-4940-ba54-d8610261a207
110,340.0277800349697,0,6,5,3,3,381bae77-70c7-4525-9518-4dafd11bb9ad
111,343.0,0,6,6,0,0,N/A
112,343.0,0,6,6,1,1,N/A
113,343.0,0,6,6,0,0,0ce75f36-68a1-4501-8658-636155e47094
114,343.0,0,6,6,1,1,44c32d46-a76c-4efe-abcd-85b2ad67c1b1
115,357.0,1,7,1006,0,15,N/A
116,357.0,1,7,1006,0,15,d08e568c-1937-4fc7-856e-84caa77b47f9
117,357.2051342868783,2,8,2006,1,0,0ce75f36-68a1-4501-8658-636155e47094
118,357.2051342868783,2,8,2006,2,1,bdadb4bb-7ebb-47f9-8beb-a0a08acec188
119,358.55881160393255,1,7,1005,3,2,0ce75f36-68a1-4501-8658-636155e47094
120,364.1326467429781,1,7,1006,1,0,0ce75f36-68a1-4501-8658-636155e47094
121,364.1326467429781,1,7,1006,2,1,bdadb4bb-7ebb-47f9-8beb-a0a08acec188
122,364.4040897969056,0,6,5,4,14,8d90080d-3346-4ae9-ae94-6e488f630cc9
123,364.54039846701016,1,7,1005,4,3,baa1f3ad-cb5c-4cde-a974-32c30d047f73
124,374.71096098085405,0,6,6,2,2,0ce75f36-68a1-4501-8658-636155e47094
125,386.0884897705246,2,8,2006,3,2,0ce75f36-68a1-4501-8658-636155e47094
126,388.0,2,8,2007,0,16,N/A
127,388.0,2,8,2007,0,16,65f5b02c-0c9f-4940-ba54-d8610261a207
128,388.2640674549511,2,8,2005,3,2,0ce75f36-68a1-4501-8658-636155e47094
129,390.4980101043363,0,6,6,3,3,71b4acf8-2e1a-41dd-8dbf-18384cc0fa10
130,392.0,0,6,7,0,0,N/A
131,392.0,0,6,7,1,1,N/A
132,392.0,0,6,7,0,0,0ce75f36-68a1-4501-8658-636155e47094
133,392.0,0,6,7,1,1,44c32d46-a76c-4efe-abcd-85b2ad67c1b1
134,396.95772964219174,2,8,2005,4,3,381bae77-70c7-4525-9518-4dafd11bb9ad
135,404.50935503408584,2,8,2007,1,0,0ce75f36-68a1-4501-8658-636155e47094
136,404.50935503408584,2,8,2007,2,1,44c32d46-a76c-4efe-abcd-85b2ad67c1b1
137,405.0,1,7,1007,0,15,N/A
138,405.0,1,7,1007,0,15,d08e568c-1937-4fc7-856e-84caa77b47f9
139,407.409853481838,2,8,2006,4,3,baa1f3ad-cb5c-4cde-a974-32c30d047f73
140,413.87325293144056,1,7,1007,1,0,0ce75f36-68a1-4501-8658-636155e47094
141,413.87325293144056,1,7,1007,2,1,44c32d46-a76c-4efe-abcd-85b2ad67c1b1
142,417.534477229784,0,6,6,4,14,8d90080d-3346-4ae9-ae94-6e488f630cc9
143,417.6816029104472,1,7,1006,3,2,0ce75f36-68a1-4501-8658-636155e47094
144,421.0315107577792,0,6,7,2,2,0ce75f36-68a1-4501-8658-636155e47094
145,424.9510866834378,1,7,1006,4,3,71b4acf8-2e1a-41dd-8dbf-18384cc0fa10
146,429.79638506936504,0,6,7,3,3,381bae77-70c7-4525-9518-4dafd11bb9ad
147,442.0,2,8,2008,0,16,N/A
148,442.0,2,8,2008,0,16,65f5b02c-0c9f-4940-ba54-d8610261a207
149,444.0,0,6,8,0,0,N/A
150,444.0,0,6,8,1,1,N/A
151,444.0,0,6,8,0,0,0ce75f36-68a1-4501-8658-636155e47094
152,444.0,0,6,8,1,1,44c32d46-a76c-4efe-abcd-85b2ad67c1b1
153,452.2425839635294,2,8,2007,3,2,0ce75f36-68a1-4501-8658-636155e47094
154,456.0,1,7,1008,0,15,N/A
155,456.0,1,7,1008,0,15,d08e568c-1937-4fc7-856e-84caa77b47f9
156,456.61806780937036,0,6,7,4,14,8d90080d-3346-4ae9-ae94-6e488f630cc9
157,459.3872547473454,2,8,2007,4,3,baa1f3ad-cb5c-4cde-a974-32c30d047f73
158,463.66418904814026,2,8,2008,1,0,0ce75f36-68a1-4501-8658-636155e47094
159,463.66418904814026,2,8,2008,2,1,9dc3b4de-8b1b-4418-98a8-a5fb9e518525
160,465.49284468743576,1,7,1008,1,0,0ce75f36-68a1-4501-8658-636155e47094
161,465.49284468743576,1,7,1008,2,1,9dc3b4de-8b1b-4418-98a8-a5fb9e518525
162,481.3747213167338,1,7,1007,3,2,0ce75f36-68a1-4501-8658-636155e47094
163,487.83597012388617,1,7,1007,4,3,71b4acf8-2e1a-41dd-8dbf-18384cc0fa10
164,488.0,2,8,2009,0,16,N/A
165,488.0,2,8,2009,0,16,65f5b02c-0c9f-4940-ba54-d8610261a207
166,489.0,0,6,9,0,0,N/A
167,489.0,0,6,9,1,1,N/A
168,489.0,0,6,9,0,0,0ce75f36-68a1-4501-8658-636155e47094
169,489.0,0,6,9,1,1,44c32d46-a76c-4efe-abcd-85b2ad67c1b1
170,494.1718390098782,2,8,2008,3,2,0ce75f36-68a1-4501-8658-636155e47094
171,505.8915030635539,2,8,2008,4,3,381bae77-70c7-4525-9518-4dafd11bb9ad
172,507.0,1,7,1009,0,15,N/A
173,507.0,1,7,1009,0,15,d08e568c-1937-4fc7-856e-84caa77b47f9
174,510.6848021892625,0,6,8,2,2,0ce75f36-68a1-4501-8658-636155e47094
175,510.91368893994877,2,8,2009,1,0,0ce75f36-68a1-4501-8658-636155e47094
176,510.91368893994877,2,8,2009,2,1,bdadb4bb-7ebb-47f9-8beb-a0a08acec188
177,518.2883373995209,1,7,1009,1,0,0ce75f36-68a1-4501-8658-636155e47094
178,518.2883373995209,1,7,1009,2,1,bdadb4bb-7ebb-47f9-8beb-a0a08acec188
179,526.66242646698,0,6,8,3,3,baa1f3ad-cb5c-4cde-a974-32c30d047f73
180,527.2955725480891,1,7,1008,3,2,0ce75f36-68a1-4501-8658-636155e47094
181,538.0,0,6,10,0,0,N/A
182,538.0,0,6,10,1,1,N/A
183,538.0,0,6,10,0,0,0ce75f36-68a1-4501-8658-636155e47094
184,538.0,0,6,10,1,1,bdadb4bb-7ebb-47f9-8beb-a0a08acec188
185,538.8755747759977,0,6,9,2,2,0ce75f36-68a1-4501-8658-636155e47094
186,541.1652811963041,2,8,2009,3,2,0ce75f36-68a1-4501-8658-636155e47094
187,545.0,2,8,2010,0,16,N/A
188,545.0,2,8,2010,0,16,65f5b02c-0c9f-4940-ba54-d8610261a207
189,545.5870092278686,1,7,1008,4,3,71b4acf8-2e1a-41dd-8dbf-18384cc0fa10
190,549.7886937218219,0,6,8,4,14,8d90080d-3346-4ae9-ae94-6e488f630cc9
191,556.0,1,7,1010,0,15,N/A
192,556.0,1,7,1010,0,15,d08e568c-1937-4fc7-856e-84caa77b47f9
193,560.5667063881732,2,8,2009,4,3,381bae77-70c7-4525-9518-4dafd11bb9ad
194,565.1963025270736,2,8,2010,1,0,0ce75f36-68a1-4501-8658-636155e47094
195,565.1963025270736,2,8,2010,2,1,44c32d46-a76c-4efe-abcd-85b2ad67c1b1
196,566.4401341460393,1,7,1010,1,0,0ce75f36-68a1-4501-8658-636155e47094
197,566.4401341460393,1,7,1010,2,1,44c32d46-a76c-4efe-abcd-85b2ad67c1b1
198,570.2237288466127,0,6,9,3,3,baa1f3ad-cb5c-4cde-a974-32c30d047f73
199,572.8132958756929,1,7,1009,3,2,0ce75f36-68a1-4501-8658-636155e47094
200,576.8651938636868,1,7,1009,4,3,71b4acf8-2e1a-41dd-8dbf-18384cc0fa10
201,581.0,0,6,11,0,0,N/A
202,581.0,0,6,11,1,1,N/A
203,581.0,0,6,11,0,0,0ce75f36-68a1-4501-8658-636155e47094
204,581.0,0,6,11,1,1,bdadb4bb-7ebb-47f9-8beb-a0a08acec188
205,595.0264952411865,2,8,2010,3,2,0ce75f36-68a1-4501-8658-636155e47094
206,596.5046267890118,0,6,9,4,14,8d90080d-3346-4ae9-ae94-6e488f630cc9
207,598.0,2,8,2011,0,16,N/A
208,598.0,2,8,2011,0,16,65f5b02c-0c9f-4940-ba54-d8610261a207
209,600.6372543568065,2,8,2010,4,3,381bae77-70c7-4525-9518-4dafd11bb9ad
210,601.0,1,7,1011,0,15,N/A
211,601.0,1,7,1011,0,15,d08e568c-1937-4fc7-856e-84caa77b47f9
212,604.1352326199869,0,6,10,2,2,0ce75f36-68a1-4501-8658-636155e47094
213,611.8811567088825,1,7,1011,1,0,0ce75f36-68a1-4501-8658-636155e47094
214,611.8811567088825,1,7,1011,2,1,9dc3b4de-8b1b-4418-98a8-a5fb9e518525
215,615.1904135041865,2,8,2011,1,0,0ce75f36-68a1-4501-8658-636155e47094
216,615.1904135041865,2,8,2011,2,1,9dc3b4de-8b1b-4418-98a8-a5fb9e518525
217,618.8943768929273,0,6,10,3,3,baa1f3ad-cb5c-4cde-a974-32c30d047f73
218,626.1361242738917,1,7,1010,3,2,0ce75f36-68a1-4501-8658-636155e47094
219,630.8023427155728,1,7,1010,4,3,71b4acf8-2e1a-41dd-8dbf-18384cc0fa10
220,633.0,0,6,12,0,0,N/A
221,633.0,0,6,12,1,1,N/A
222,633.0,0,6,12,0,0,0ce75f36-68a1-4501-8658-636155e47094
223,633.0,0,6,12,1,1,bdadb4bb-7ebb-47f9-8beb-a0a08acec188
224,635.3029347082415,0,6,11,2,2,0ce75f36-68a1-4501-8658-636155e47094
225,636.0,1,7,1012,0,15,N/A
226,636.0,1,7,1012,0,15,d08e568c-1937-4fc7-856e-84caa77b47f9
227,643.6945980834507,1,7,1011,3,2,0ce75f36-68a1-4501-8658-636155e47094
228,644.1961828957399,0,6,10,4,14,8d90080d-3346-4ae9-ae94-6e488f630cc9
229,646.0425869060774,1,7,1012,1,0,0ce75f36-68a1-4501-8658-636155e47094
230,646.0425869060774,1,7,1012,2,1,bdadb4bb-7ebb-47f9-8beb-a0a08acec188
231,649.0,2,8,2012,0,16,N/A
232,649.0,2,8,2012,0,16,65f5b02c-0c9f-4940-ba54-d8610261a207
233,649.917155708322,0,6,11,3,3,381bae77-70c7-4525-9518-4dafd11bb9ad
234,660.4010070050789,1,7,1011,4,3,baa1f3ad-cb5c-4cde-a974-32c30d047f73
235,667.1725813128244,0,6,12,2,2,0ce75f36-68a1-4501-8658-636155e47094
236,667.5636829852644,2,8,2012,1,0,0ce75f36-68a1-4501-8658-636155e47094
237,667.5636829852644,2,8,2012,2,1,bdadb4bb-7ebb-47f9-8beb-a0a08acec188
238,672.0956117196667,2,8,2011,3,2,0ce75f36-68a1-4501-8658-636155e47094
239,678.4534979692196,0,6,11,4,14,8d90080d-3346-4ae9-ae94-6e488f630cc9
240,679.7921614500265,0,6,12,3,3,71b4acf8-2e1a-41dd-8dbf-18384cc0fa10
241,685.0,0,6,13,0,0,N/A
242,685.0,0,6,13,1,1,N/A
243,685.0,0,6,13,0,0,0ce75f36-68a1-4501-8658-636155e47094
244,685.0,0,6,13,1,1,bdadb4bb-7ebb-47f9-8beb-a0a08acec188
245,687.0,1,7,1013,0,15,N/A
246,687.0,1,7,1013,0,15,d08e568c-1937-4fc7-856e-84caa77b47f9
247,687.4701662943388,2,8,2011,4,3,381bae77-70c7-4525-9518-4dafd11bb9ad
248,696.0,2,8,2013,0,16,N/A
249,696.0,2,8,2013,0,16,65f5b02c-0c9f-4940-ba54-d8610261a207
250,696.9090437652726,1,7,1012,3,2,0ce75f36-68a1-4501-8658-636155e47094
251,697.1610045927192,1,7,1013,1,0,0ce75f36-68a1-4501-8658-636155e47094
252,697.1610045927192,1,7,1013,2,1,44c32d46-a76c-4efe-abcd-85b2ad67c1b1
253,706.6581749776959,0,6,12,4,14,8d90080d-3346-4ae9-ae94-6e488f630cc9
254,710.1838727634108,1,7,1012,4,3,baa1f3ad-cb5c-4cde-a974-32c30d047f73
255,716.883710616836,2,8,2013,1,0,0ce75f36-68a1-4501-8658-636155e47094
256,716.883710616836,2,8,2013,2,1,44c32d46-a76c-4efe-abcd-85b2ad67c1b1
257,726.6007262674251,2,8,2012,3,2,0ce75f36-68a1-4501-8658-636155e47094
258,728.0,2,8,2014,0,16,N/A
