,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,d5060e17-635e-489e-9cb7-d61c4fe06fd2,0,7acd91ca-dbb7-4873-a728-acebc8b408c4,1,0,24
1,7db38358-a726-4f3a-b7b4-74e6939bae13,0,a7ba9091-7ad9-42d4-a445-b6d3467bbd18,1,0,24
2,555ee2a6-8b08-4ddc-9da3-64e0a87d144f,0,81fcb447-37ec-434e-a7c8-f5a403d2a03e,1,0,24
3,6e2a4480-cac4-4ad2-aac6-43e55634a74f,0,8f9af110-7405-437b-b31d-60b8f604617a,3,0,6
4,5fee8439-e58f-4584-91d5-bb4c77c9e646,0,3927e3f8-4bce-48a0-aac9-d986f6c9c744,3,0,6
5,948d9ec3-fad1-4967-b811-cfe7b80d0c02,0,e153b8d9-b637-477b-88e7-5ef3a63d1337,3,0,6
6,6d66e8e9-fd81-4815-80b0-0a8e710f8e7b,0,0b05678a-2727-4324-9007-9094b6774317,0,0,6
7,6d66e8e9-fd81-4815-80b0-0a8e710f8e7b,0,7d22be72-6f5e-47fd-9ece-317518e93f0b,2,0,6
8,f02d8128-6ae0-43bd-affd-0dc7a7434383,0,87b789bb-edaa-473d-8c1e-b0875db94f93,14,0,6
9,408d99f9-deae-45c6-9245-9b1f07eef67d,0,7b0ff127-b045-472a-a113-66d74a12de0f,15,0,6
10,c0ce1d1f-4f64-4902-817b-afd84fc5b68a,0,0cbf4c0d-f584-455e-a80a-8d1b1b01d4a5,16,0,6
