,time,add_or_remove,worker_id
0,0,add,541061f3-6e2c-4389-a35a-aa5539cce926
1,0,add,8aa385be-6190-4d1c-992a-9de46ed53066
2,0,add,6675a139-fbd4-469f-8806-ea284f33396b
3,0,add,ac60d68c-e6ae-4f19-8026-fe536e18c158
4,0,add,922f0214-2e3d-4d71-ab5f-16f4d6250851
5,0,add,7a8d22f0-778b-462c-b284-33bc74daf809
6,0,add,523cc0cd-f572-422c-a2fb-e065c3c4c0c7
7,0,add,b6552c3e-a5cd-4d68-8308-d7a738997d4a
8,0,add,6c6988a9-b887-4dcc-89f6-a317365d2c37
9,0,add,b576e308-cf2d-4cf1-ae4d-0548cb1b1964
10,0,add,81f6bf28-271e-4295-93d0-57114d962398
