,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,ed09f509-7145-40e2-8ede-d334c8ead907,0,b6364f86-0f2b-4d32-b7ec-974608061c3c,1,0,24
1,17720175-d155-4b37-8278-edc49fe6cc9c,0,6a1c6dea-15ca-4a38-932b-d2b3267c4a1c,1,0,24
2,3ae9d91f-c2b6-4412-b825-20109fc3a150,0,a0d22a6a-4288-4e99-b535-9e4a147f8162,1,0,24
3,cd9a7201-881b-4a14-9084-2ac591afa4a1,0,50bac2eb-7d97-46c7-9497-17ac7a4f080b,3,0,6
4,16a20921-fec4-41d1-9524-ec897eb9ced9,0,b624e7bd-0c8d-48fe-8953-b2f3f4b165f5,3,0,6
5,fb72828e-63f5-43d6-bfbd-eb82a9d1e170,0,50dce1fc-3fbc-4d49-b062-a83e91513e86,3,0,6
6,b702fcc8-b81d-4a96-ad83-beb287301ae1,0,2f331882-9154-4e11-a60f-e48c2971f577,0,0,6
7,b702fcc8-b81d-4a96-ad83-beb287301ae1,0,212c1d16-3ba6-4283-aaa8-ae6d6b16f02c,2,0,6
8,549e539e-15ee-41e7-91de-85728e8d4e19,0,a001c6f0-c4e7-43c3-828f-05ff605bcc67,14,0,6
9,b602af73-1f5c-401c-a153-7e83f619683a,0,b68c4d98-09c4-4579-9933-d5097ecc6560,15,0,6
10,f87403ec-5ee1-4d8b-92f0-f2f975fac789,0,c5e7c244-3591-4f1e-8a71-9d278b3fd54b,16,0,6
