,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,f5b52951-01b0-419a-ba60-ad1496c938fb,0,7f958e00-c5b7-490c-9e7f-56b1f7a03ca0,1,0
1,c2e6d48b-a479-4a90-b7b3-abd206254cea,0,92c1f005-64e2-49e7-ad79-21a99047f79d,1,0
2,cd5061df-967c-4f0f-906a-2e931913bd07,0,e1e95d85-c81c-43f7-8c1f-e1e0c10ba631,1,0
3,0291ba44-2d7f-4d4d-bd59-b6a30d700a6a,0,3388a76b-7466-4959-bdb0-49848b464f2e,3,0
4,a5797275-c7e1-4ed2-855b-4578cc10d6b5,0,fcec4f9c-8f35-4c3b-9aa7-eddf1c8f2912,3,0
5,c4a6c35f-c8c5-4688-807a-fe0ad2fab6f0,0,96737095-59fe-411a-99f3-a221635c81e5,3,0
6,78e3734b-286f-47e2-8590-89acf1e21e5a,0,e6719f8e-2764-4bdb-ab5a-0a14ee36570c,0,0
7,78e3734b-286f-47e2-8590-89acf1e21e5a,0,1b704388-bc75-49a4-b76f-0de410ff5d38,2,0
8,ccd94434-d4de-415e-92f5-47d2be22625a,0,ec836878-18a3-429f-8605-57e56bc7ef28,14,0
9,80663253-3bbb-4e5a-b8ff-14d82e5afbf2,0,cd45beb6-287e-475e-9661-e0ec2311544b,15,0
10,a90b5e52-3aac-4ed5-b3c8-d210c00627bd,0,acb2e5ac-a421-4094-9b4c-c45ca4814e43,16,0
