,time,event
0,16.0,"[16] [Event ID: 0] Job Sent to Scheduler {'job': [Job 2000, Workflow 8], 'from_client_id': UUID('11399163-542d-47ac-9dd0-a1506ea59697'), 'ignore_transfer_time': False}"
1,16.88,"[16.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 2000, Workflow 8]}"
2,16.88,"[16.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 2000, Task ID 0]], 'worker_id': UUID('454ff8ca-f656-40dc-9a6c-3d6b6f88a094'), 'force_instance_id': UUID('5c2320d9-c18d-4417-b79c-99da6fde0077')}"
3,16.88,"[16.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 2000, Task ID 1]], 'worker_id': UUID('078b5fb5-2167-47fc-b09c-b8ea7d0e3fa6'), 'force_instance_id': UUID('6a112f47-a055-441e-b3ff-d33685e5976c')}"
4,16.88,"[16.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 2000, Task ID 0]], 'from_worker_id': UUID('d14a5a27-e593-4aa1-ace7-c9b7ce8573a4'), 'to_worker_id': UUID('454ff8ca-f656-40dc-9a6c-3d6b6f88a094'), 'force_instance_id': UUID('5c2320d9-c18d-4417-b79c-99da6fde0077'), 'ignore_transfer_time': False}"
5,16.88,"[16.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 2000, Task ID 1]], 'from_worker_id': UUID('d14a5a27-e593-4aa1-ace7-c9b7ce8573a4'), 'to_worker_id': UUID('078b5fb5-2167-47fc-b09c-b8ea7d0e3fa6'), 'force_instance_id': UUID('6a112f47-a055-441e-b3ff-d33685e5976c'), 'ignore_transfer_time': False}"
6,16.959999999999997,"[16.959999999999997] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 2000, Task ID 0]], 'from_worker_id': UUID('d14a5a27-e593-4aa1-ace7-c9b7ce8573a4'), 'to_worker_id': UUID('454ff8ca-f656-40dc-9a6c-3d6b6f88a094'), 'force_instance_id': UUID('5c2320d9-c18d-4417-b79c-99da6fde0077')}"
7,16.959999999999997,"[16.959999999999997] [Event ID: 13] Batch Started at Worker {'batch': [Batch 5cfe21e9-69ac-4777-bdd9-50b917adcc46 | Model ID 0] <Jobs [2000]>, 'model_instance_id': UUID('5c2320d9-c18d-4417-b79c-99da6fde0077'), 'worker_id': UUID('454ff8ca-f656-40dc-9a6c-3d6b6f88a094')}"
8,17.68,"[17.68] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 2000, Task ID 1]], 'from_worker_id': UUID('d14a5a27-e593-4aa1-ace7-c9b7ce8573a4'), 'to_worker_id': UUID('078b5fb5-2167-47fc-b09c-b8ea7d0e3fa6'), 'force_instance_id': UUID('6a112f47-a055-441e-b3ff-d33685e5976c')}"
9,17.68,"[17.68] [Event ID: 13] Batch Started at Worker {'batch': [Batch 4b52d021-733a-4ea4-bbce-6298c6648086 | Model ID 1] <Jobs [2000]>, 'model_instance_id': UUID('6a112f47-a055-441e-b3ff-d33685e5976c'), 'worker_id': UUID('078b5fb5-2167-47fc-b09c-b8ea7d0e3fa6')}"
