,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp
0,0,0,5f1cc842-ae27-4871-a2e2-18aa9bb3a823,6,0,5f09847c-0484-4844-b0f8-266fa4beb011,39.0,39.0,39.0,39.0,46.61547330084647,
1,0,1,5f1cc842-ae27-4871-a2e2-18aa9bb3a823,6,1,a239a10c-5c95-40a0-ae92-e50fa1f0c36c,39.0,39.0,39.0,39.0,64.91563335914208,
2,1000,0,70ac47e1-26ec-42ed-804b-25f259e8ab7c,7,0,5f09847c-0484-4844-b0f8-266fa4beb011,43.0,46.61547330084647,46.61547330084647,46.61547330084647,53.671947330963505,
3,1000,1,70ac47e1-26ec-42ed-804b-25f259e8ab7c,7,1,cb683750-8c0d-41dd-bda1-547a115911ad,43.0,43.0,43.0,43.0,75.35762257025236,
4,2000,0,e5b4d5b1-921c-465a-a52a-e15525cd9b24,8,0,5f09847c-0484-4844-b0f8-266fa4beb011,44.0,53.671947330963505,53.671947330963505,53.671947330963505,60.97689788149805,
5,2000,1,e5b4d5b1-921c-465a-a52a-e15525cd9b24,8,1,6e241020-ecac-4b2c-b305-62723d0afb9a,44.0,44.0,44.0,44.0,72.88335548364623,
6,0,2,5f1cc842-ae27-4871-a2e2-18aa9bb3a823,6,2,5f09847c-0484-4844-b0f8-266fa4beb011,64.91563335914208,64.91563335914208,64.91563335914208,64.91563335914208,71.97302062119778,
7,0,3,5f1cc842-ae27-4871-a2e2-18aa9bb3a823,6,3,abfd6bdc-892c-4e25-9359-d4295afa64d3,71.97302062119778,71.97302062119778,71.97302062119778,71.97302062119778,96.76628415532448,
8,2000,2,e5b4d5b1-921c-465a-a52a-e15525cd9b24,8,2,5f09847c-0484-4844-b0f8-266fa4beb011,72.88335548364623,72.88335548364623,72.88335548364623,72.88335548364623,78.14552975820068,
9,2001,0,e5b4d5b1-921c-465a-a52a-e15525cd9b24,8,0,5f09847c-0484-4844-b0f8-266fa4beb011,74.0,74.0,74.0,74.0,82.19409728098253,
10,2001,1,e5b4d5b1-921c-465a-a52a-e15525cd9b24,8,1,a239a10c-5c95-40a0-ae92-e50fa1f0c36c,74.0,74.0,74.0,74.0,105.59311313992264,
