,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,50f5575d-6dd9-4e7b-bac9-0545451efe68,0,16ab5a40-4a46-40a7-9bee-6d58cd07ac8a,1,0,24
1,cb8dc006-a92c-445f-9fca-29d4b47a2f31,0,dd65a539-d197-42c1-85f0-889265c5362e,1,0,24
2,4c2cbc6e-ab83-4a5e-be11-952d1dc9b4e4,0,df2d6bd0-746f-4a6a-80ad-8ee9c1d5cbf6,1,0,24
3,065f10c4-f8f8-454a-ba6b-69ea3f46eb37,0,055bfa71-9b07-43ca-b8f6-193e5befe8ea,3,0,6
4,d9c29d53-9a21-4f1e-bdd6-f2bb5f7eeb24,0,67815579-cad8-4643-b706-ee8fdd96d96e,3,0,6
5,bf084298-48a7-4ecc-acfd-ee1fe8fd782e,0,096ba39d-34e5-44f8-a064-24047f2cfca2,3,0,6
6,0dbc54af-10a9-4858-8fbc-cd7e76faade2,0,335342db-6fe9-4250-b525-0cea6d9b4953,0,0,6
7,0dbc54af-10a9-4858-8fbc-cd7e76faade2,0,caf095fe-62a1-4621-b369-d61d8524c3c0,2,0,6
8,fd924afb-4894-4c5e-8e7d-92197e623ad8,0,4d2df690-296d-4fe0-a6aa-967dbfe66829,14,0,6
9,d1e18acd-36d8-4a92-ba8d-a39de580d798,0,39c3183c-6e7f-432e-8ff6-477333d2ad42,15,0,6
10,4ce65e2b-92b2-47a6-9511-f203edd23cd0,0,7aff8940-c08e-4ede-b45d-77c9edd6cda1,16,0,6
