,start_time,end_time,worker_id,model_id,instance_id,placed_or_evicted
0,0,0,4be76682-8ada-4ba9-b332-dcf9d734ff60,1,eee11998-8f59-433b-97a8-aca5e61f6bbf,placed
1,0,0,cff8edf2-8cbf-449c-8d99-8d4043731911,1,1b4d42ed-7351-4899-a9a6-aea8b1cf4a56,placed
2,0,0,de229fd7-afe1-4474-8b5b-9e2ef6a31952,1,050e2778-b999-40ab-b30c-968be8d3206f,placed
3,0,0,c04b0cc6-e234-4cc6-ae67-371217d9a179,3,7083a33d-6bf9-4765-9e51-13e24f6d2960,placed
4,0,0,5de09f3f-d29a-4bbc-9b08-4a8272cacba7,3,bfd445af-05ae-40f0-ac50-92102f14e018,placed
5,0,0,3204993b-a341-4065-b3da-a745722f45c7,3,6d888937-78f2-42ea-9cd0-17153c40919e,placed
6,0,0,05736085-dfcd-4034-a098-577b451f14db,0,ec954134-d68c-41d3-9848-b9087126a1e8,placed
7,0,0,05736085-dfcd-4034-a098-577b451f14db,2,93648045-b9dd-4958-92d9-2ddff26f9e45,placed
8,0,0,dad45610-bc9a-45c7-b031-0078eb017b5b,14,00850919-6319-4734-ba5d-84f447e24f22,placed
9,0,0,3e6847dc-e89c-446b-9314-c9a0db0f32f6,15,8826b25b-6216-4ad0-bc16-322490da196a,placed
10,0,0,59041aee-3081-4024-ac0d-7ddad340a29b,16,305deaef-1354-472b-a60e-b664ff1aa43e,placed
