,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,21e97f80-df06-4cee-8c57-b105f261c0bb,0,0dcd1b91-8b7c-481e-bd48-cfbe07f7e8dc,1,0
1,4824d84b-7d45-429d-83fc-641f592a1bc3,0,1b17d7b0-0a6a-4f84-a497-c2410c6cd712,1,0
2,bedbfc73-85ce-4e4c-bfc1-7273d923ebc5,0,655ec904-394c-40e2-b5e6-830a7fee2c95,1,0
3,70b5b0e8-4c49-43c8-8fcc-ee83c0061f04,0,f780e497-c2ec-4074-a7c8-f70997ea97d3,3,0
4,7874ebc7-7880-4644-9d8b-5ec0e43d6a7f,0,d5e7b7c2-f68a-4657-96f6-14a4a9225f62,3,0
5,9a383ef9-aedc-4955-b48d-f87b80f5f98c,0,188fcb15-29da-40a2-979a-78811c59490f,3,0
6,2b22fe8f-0d1e-461f-8bc7-8247225afccd,0,2dca1f28-df24-49ea-861c-493cf0d25219,0,0
7,2b22fe8f-0d1e-461f-8bc7-8247225afccd,0,def5abfe-5c82-4596-9980-1916dce45ca6,2,0
8,c8d3e8d6-09d6-471b-aa5e-7e8cffa9ef56,0,f236b3f9-9403-4b71-a051-78cda68b0d05,14,0
9,fc9cb202-a15d-4039-9250-32a530222d6f,0,6683af0d-a900-458e-b36f-6a155d09baba,15,0
10,361b5021-efba-4711-aebb-b61805382de4,0,df7725ab-ad98-4643-83c6-716c0efe1dec,16,0
