,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,06750300-7a23-4b34-b915-b2182d7b6391,0,e824d711-94c7-429e-a46b-5e1bc0b832aa,4,0
1,c911c553-0da3-4bbf-9f49-96163be776bc,0,14d744f7-c716-4efb-b433-e9131c992423,5,0
2,c911c553-0da3-4bbf-9f49-96163be776bc,0,a6d3c254-37a8-49b2-8dd4-42bf89a22b1c,13,0
3,08c0996a-0e27-45d1-a509-597828abf940,0,09f76c31-9cc4-499a-9002-0864a98c0524,5,0
4,08c0996a-0e27-45d1-a509-597828abf940,0,981fcde0-d278-4ddd-b929-71faeda424ac,13,0
5,09d8e432-de7f-4714-b5a0-343071a2a047,0,dc100470-0719-47fa-847c-29a27eb4e6c4,6,0
6,3552bf1b-2933-430c-b0a2-10182e70e33c,0,54e39f4a-4a17-468c-93a0-b83c6a10033f,6,0
7,908675ee-7e05-4091-985f-169d36a811de,0,d8f3a8ae-77c8-4d36-bd6d-07ed42621e1f,7,0
8,528eb538-f13c-4aad-b1be-8ee993ee6577,0,e12492cc-b64d-4b2a-beea-be4211242f4e,7,0
9,fe74b189-eef7-40d4-97f0-85e3d4d75bd7,0,28ea6275-1c28-46aa-b57b-1e11f055bbd5,7,0
10,aa75149e-8e3d-41e9-ba33-b845c43455d0,0,e3baa548-ee0f-42cd-8eda-294a76a52485,7,0
11,4613784c-b93f-407b-880b-4d81088438b8,0,107b6865-163c-44e7-ac2c-8db9b53f70e3,8,0
12,7460ecaf-10a3-441b-8a76-ea12f8a47371,0,93641b1f-e800-4d77-ad56-3f7d6a05d24c,8,0
13,913c62fe-a9ad-423e-9579-e22386080966,0,623ba16f-173f-4021-b951-2eacd219ad4e,9,0
14,099fc7ee-e443-4e68-91ad-ce8ad64ef1e3,0,8c2d076f-0f63-4a10-a293-882048af5341,9,0
15,dec80e1e-10f6-49ff-9c91-02600487b694,0,888f0118-334a-4a9c-ad83-5cccbeadca4f,9,0
16,4e5b7050-31e7-4668-af1b-277160e95772,0,3ee0d870-f704-41b1-ae45-de8e59dbed39,9,0
17,3ae438ff-1c1d-4256-bd8e-bb0122d0f65a,0,6ffd479e-1679-400d-9e62-c9ff4f4c4224,10,0
18,1a3d9c54-b017-48ce-850c-39469b14c6b6,0,bd58fa8a-ca5d-4647-ac0e-881cfdb968fe,10,0
19,1a511726-4aa7-4723-b20e-ada558a182f9,0,b1c038bf-a36d-43b4-b22d-9fa329383801,10,0
