,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,1490a509-d714-42b3-bf93-80f42233b933,0,c08b39e2-10cf-4bc9-99cf-d593aa4200b6,1,0,24
1,e586abac-9611-4ec5-86cb-2d2dd89240ea,0,f186ce8c-29c6-4759-a6a6-01830de350b0,1,0,24
2,e05a5b7e-9c38-419b-945b-d8578646c1a9,0,0b815a2b-d85a-4059-8288-535d2da43982,1,0,24
3,3482e8fb-9914-4d2e-ae12-26cbfd5128d3,0,a371622d-38d1-404f-a95a-dc422a567d48,3,0,6
4,191e6f9f-9f67-4a0d-8889-11fb1c4ee317,0,66428dde-7ef1-4413-9c34-c3b345b747de,3,0,6
5,b03017db-36a9-462c-846c-8e8a0d3f7a5a,0,11d47513-2a4c-4c63-8d47-1cfe53b97189,3,0,6
6,5f9f7ffd-0d82-4fb2-9e1c-fea7cdd91435,0,20a05caf-4059-4830-9ec6-4f32ddbb190c,0,0,6
7,5f9f7ffd-0d82-4fb2-9e1c-fea7cdd91435,0,beaab621-0ea0-4241-8d8d-521f1c0cc2ec,2,0,6
8,40a52e77-2789-43ac-9cc2-4c474d047e27,0,dac79e63-0602-4500-a73e-b4774fe1d520,14,0,6
9,ee323500-9cd3-4579-bff2-033341807d45,0,eeaf92b6-62ab-4e13-8fb4-bd356d2ef5b7,15,0,6
10,378c876d-565d-443a-8b20-0bded15e2c55,0,db8f2c6b-d506-4438-bc95-26409108144c,16,0,6
