,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,cb03b13c-9161-4082-99d5-8dd18534ca26,0,731ee882-3165-43d2-a6e5-679a063d842d,1,0,24
1,e3d3ecf4-9313-45f9-8e4d-c7ad4a838c17,0,643371fb-7582-47f5-978d-6027b5f451f2,1,0,24
2,f7995de4-4443-4d6d-be11-3f4d6ffd2d66,0,2ba4814f-ef1a-4483-b3f4-8b367ef84fde,1,0,24
3,567f34c9-7b80-415a-b898-df9b285c9ccc,0,598c92e7-765a-4710-b1f8-edba9838e7f6,3,0,6
4,6521e6c7-d93d-4eb8-abe6-2f38acd8c7fe,0,9be33521-f37f-4f9a-b566-865c5b480aae,3,0,6
5,083b805b-be19-4c3c-9c0b-7b7cf1570638,0,d3c371a5-d793-4f0c-9c83-e6e617edeb02,3,0,6
6,ce7d67eb-0f47-4331-a867-5724d13a0b1e,0,02001da7-e811-46be-9136-1aedbf0b4c8d,0,0,6
7,ce7d67eb-0f47-4331-a867-5724d13a0b1e,0,17952663-ca38-4dee-9c8e-cb17767bb981,2,0,6
8,c897fd63-5b00-4275-8a5a-12a3b8e8c26f,0,36d30602-d2be-47ca-a9c1-4afe5f4df8e0,14,0,6
9,6dace444-a8e5-48ca-9f1c-ba00c748c462,0,a075b1f1-484e-4af4-868a-2a532c876946,15,0,6
10,f73c18c3-65d9-4455-9b13-2eb0ff628155,0,1237bd82-78aa-4ee2-a648-bc50035fca28,16,0,6
