,batch_id,start_time,end_time,worker_id,model_id,batch_size,job_ids
0,77fadfdd-73f9-4bd5-9ebd-10856aa51cb1,27.279999999999998,34.74043241521323,922058df-01f9-40af-be37-a6501931bff4,0,1,[5000]
1,2befc56b-6dc4-4918-99ba-14e1402eec21,34.900432415213224,43.993485605892836,922058df-01f9-40af-be37-a6501931bff4,0,2,"[0, 10000]"
2,a4a11ce4-7b78-4ae1-bfbf-49642f75b0ad,48.480000000000004,56.134868782364094,922058df-01f9-40af-be37-a6501931bff4,0,1,[1]
3,44e6c2e7-033b-4ff6-86ec-b2f827724fc6,29.0,59.596756337164464,4a632bfd-a703-4fbe-b7d2-80e6de7f1aef,1,1,[0]
4,d45b6f5d-7a0d-4de4-806d-f9d299116930,28.0,60.04685463636649,93c3a707-85c2-474e-ab64-65b8259fe85d,1,1,[5000]
5,816e1fab-4892-4215-b5c5-dd2d9b8bc143,56.480000000000004,64.1874605361765,922058df-01f9-40af-be37-a6501931bff4,0,1,[5001]
6,8fc5a782-ce6c-49b1-bf40-5eaeeffd32be,35.0,66.1492169535417,a5bf1c7f-d316-4061-946c-e4decd714e41,1,1,[10000]
7,0b59c1be-0093-4310-9c6c-eee175a55b3f,64.2674605361765,71.79181809301545,922058df-01f9-40af-be37-a6501931bff4,0,1,[10001]
8,d6666cec-4db4-4e34-bab7-ec711f6fdb1a,64.39675633716446,79.05285393248107,922058df-01f9-40af-be37-a6501931bff4,2,1,[0]
9,699dd6b7-3284-4ead-8cfe-3b4fac6cc6fc,74.68,81.371145940899,922058df-01f9-40af-be37-a6501931bff4,0,1,[2]
10,55490b86-e611-453a-800c-ee5aedbea4e1,81.531145940899,90.91652624974988,922058df-01f9-40af-be37-a6501931bff4,0,2,"[5002, 10002]"
11,53acc6ea-2656-4abd-b8ac-38c0144b0784,62.2,93.4282699134446,93c3a707-85c2-474e-ab64-65b8259fe85d,1,1,[10001]
12,7dc95ad1-a7be-48a3-8b5a-6b4526dd4e13,85.45285393248108,99.13668801896057,922058df-01f9-40af-be37-a6501931bff4,2,2,"[5000, 10000]"
13,859f28bf-3c36-4763-b55e-d0d27dacdef4,75.4,104.95659463782859,a5bf1c7f-d316-4061-946c-e4decd714e41,1,1,[2]
14,3424d1c7-0217-4183-91a5-d73714475105,97.88000000000001,105.39928597247074,922058df-01f9-40af-be37-a6501931bff4,0,1,[5003]
15,088a1c7b-832a-4501-a27f-ab588452e51c,82.25285393248106,107.99165822261034,75c0dfa6-0c9a-4bf7-a447-40049201f393,3,1,[0]
16,a8d41a92-c23d-4e40-bdda-462b9474a34c,102.33668801896057,108.73034702490338,922058df-01f9-40af-be37-a6501931bff4,2,1,[10001]
17,051bcc26-e054-48bc-b636-5ad67729b733,105.55928597247073,114.38022562061774,922058df-01f9-40af-be37-a6501931bff4,0,2,"[3, 10003]"
18,e8151268-06e4-4264-adc4-54a639db1fc4,112.79165822261035,115.61945705340926,bd6f3406-4f63-46a3-b7aa-a9539c48c939,14,1,[0]
