,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,ef89d10a-d5bf-4298-bf7e-a842731185e4,0,fba546df-ebcf-4dc8-a553-0d44dd6e02d6,1,0
1,2f74503d-322b-4e58-b0fd-f69cde14d670,0,f9a42d85-3c99-4d1b-9f8e-33341b97cab4,1,0
2,34d9bfe1-ff1a-4f20-bda4-10bcf827779e,0,da657994-dc46-45aa-b5aa-8fa2ab1cfe02,1,0
3,ca1ef139-fe3e-4b49-a2c2-cd91e8341190,0,65fc0965-f8b4-4f67-8c7f-38be381da909,3,0
4,78cdb39a-5e35-40ec-a9d9-d7fc8b65246e,0,039a1738-7678-47ac-a6e9-a5a41c9233c3,3,0
5,3af03aa1-f6f6-41c8-813f-f6094e8a3e78,0,a24d4b28-be4b-4932-ae6b-416bfa3fc975,3,0
6,09258f5a-9e83-44cd-9ff7-f7a2503e0205,0,cbfdf312-584f-40fd-903c-da2ce170fc33,0,0
7,09258f5a-9e83-44cd-9ff7-f7a2503e0205,0,bebf0de2-3616-47e9-b067-1fa57f75fd0f,2,0
8,bc831bb9-c947-4c88-b10e-d98e6e8a2178,0,535e7ecf-ada4-4fea-9d0a-2b573a4a290d,14,0
9,10513736-6afb-42b6-9598-72b59b4c114c,0,ebcf837b-bda5-4855-bff5-3e825f826fd5,15,0
10,87f82c80-2041-4e7b-bea4-b2866986e91d,0,11dd23e6-ade9-4e59-9787-b1a5162f171d,16,0
