,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,b69b8a66-9a16-4c77-97ec-e5b69067393c,0,baada7e5-2e84-4cf5-ab99-01d719e9d43c,1,0
1,86fbed9f-0f11-4d81-93cc-bd7b2245b6bc,0,3f8f1f70-e121-4126-acbe-1a9c0df5dac7,1,0
2,60bd12ca-475d-4a62-9b92-8f9aac509538,0,1f522809-9a4f-4961-8c10-67e85bb8d27f,1,0
3,95e22e6b-6f9a-4163-84e8-40151b8e7be1,0,729d2f56-ced7-441d-99da-4a150efe2aa1,3,0
4,26bfb815-aa68-4381-8e93-f5fafa3a1b92,0,a85a9a37-13d2-4b61-a197-0b1a7197271b,3,0
5,d97d0e67-a066-434d-9dae-21eedd4ff249,0,9730981d-ee2c-4435-9321-0611b175ff2f,3,0
6,42f6673f-a1f0-4d28-85bb-bb7d923f8936,0,5551459d-cec5-4e1c-9ef6-5e7f29bae48e,0,0
7,42f6673f-a1f0-4d28-85bb-bb7d923f8936,0,26862894-a3a9-4e5d-9e26-ae8a912007bc,2,0
8,00625d9d-bee4-45cc-b48c-923e789aeb86,0,1be411bc-a3ce-4bdb-a6b9-f2af0f6ef0f7,14,0
9,e22eec6c-5280-47cc-ac9e-40cac31cade4,0,6a760dd8-f74c-4f18-bbc8-a80c6228c0f4,15,0
10,f52fc248-22d2-49fe-ac95-537f0c159c68,0,c79c62fc-d4e3-4bd9-910e-56517ad83342,16,0
