,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,da88791d-d499-4731-8d5f-82acb0ae5b41,0,b90d2a96-db33-4de9-9620-3ddfc2331bbe,1,0
1,ad70e071-393d-4187-ae50-6b40bba6c1e9,0,f84ff5aa-2e34-4c27-86df-45ae2b06646d,1,0
2,f947af05-5958-4508-9516-03647f183b83,0,b0126b98-221c-42c9-9ffc-e170cf8e5b90,1,0
3,c5b60c62-192c-4f9c-be7c-08aadc337a6b,0,61aee0f6-fd17-4b27-afef-8ac3e7628b98,3,0
4,c026d51b-4cf1-4ab0-bfdc-bee314efd07b,0,c7710737-a3bd-4c5e-a75e-10bcab9dee53,3,0
5,a1612fa9-e44e-43e0-8f5a-b842c96f4ecf,0,ba557644-eee0-400c-a31b-5a431d54e3cb,3,0
6,694d6b97-c1e7-4aac-8e5c-ee39e5ddbd9b,0,481d3e9b-f3f9-4c4c-8334-8a73d75a285e,0,0
7,694d6b97-c1e7-4aac-8e5c-ee39e5ddbd9b,0,5e231c16-21b6-4bf6-b413-146ed6725965,2,0
8,9dc12434-2a63-496e-969f-fcca162a1d67,0,416d556f-d92f-4012-8dd7-f5ac807982b3,14,0
9,12ff9139-7d79-46ca-a6d8-71fb51694033,0,4048bd79-bd79-452d-8f8e-e460eafedc5c,15,0
10,ac09094b-c2ac-436b-944e-c9051e672d2c,0,8bdea7f1-5112-4c84-a640-1f58b5d856dd,16,0
