,worker_id,instance_id,model_id,idle_time_s,idle_percent_worker_lifetime,mean_batch_size,std_batch_size
0,baccb09c-f351-4698-808c-f858812a082a,c573ebd8-fddc-4770-a617-8dc11c26d28a,1,107.68913463291412,0.423555902626898,4.693396226415095,3.181009076179209
1,68b6aff9-aa7b-4b1f-9dea-7f710cb2a3cb,720a8991-265f-4ee9-b044-69aa7e6ce27a,3,1960.2345766919393,7.709867186893023,7.152777777777778,3.358153514536676
2,17d423e3-c63b-4ae6-a4e6-5678565b92b9,eb767424-ea62-4772-8f93-28e164363856,3,3221.173963309182,12.669311998823357,7.246268656716418,3.46070653650265
3,6647ef21-a6c2-411c-b133-a6b62d71a40c,0e142d08-c9b4-424d-a6a4-4afe9e7005b4,14,23996.656711587562,94.38208996804191,2.512562814070352,1.1976437676877167
4,4dffe9d3-6579-4e81-a54a-b943400613e0,23bd053c-eda0-4867-a2a0-7361b55cf941,1,141.9655063002301,0.5583694990942966,5.138461538461539,3.439657692796796
5,876dee45-5b7a-4f43-ab2d-7c18d0c8e033,55ce01fb-a75e-4f12-8fe2-d21577aa0e02,16,15869.359785945877,62.41633411912406,2.5641025641025643,1.2945380967955733
6,8d76bd98-831e-4fe2-9c47-3b279b430f19,4d3d99c8-313b-49df-af8d-8947470d6f9e,1,91.12480145824387,0.35840614436088825,4.940886699507389,3.617402000009635
7,0e902d6c-78c6-4000-a498-b1e92beec6ee,98d927c0-3557-41a2-81da-b189a61cc894,3,2460.3972299401967,9.677074415170637,6.9375,3.8361890143534576
8,faa132a8-4dd0-4b22-8cff-61b84dcc5264,38bcc942-bde5-445e-8aed-a4db6a60a071,0,4528.430743553046,17.810929371910603,1.1106997408367272,0.31381805148951125
9,dd71c2e6-87e6-4292-8cba-d4d43a0e1504,64436ac8-6076-4cab-a93f-49ed44195b3d,15,20391.648292132333,80.2031052423792,2.525252525252525,1.2270655277886662
10,faa132a8-4dd0-4b22-8cff-61b84dcc5264,606e1ebe-e172-4998-aeb6-3d21b52f37c1,2,6496.042677982132,25.54981270259575,5.3859964093357275,2.5154239212475114
