,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,049c0eb1-4f01-41fb-8cb7-00032ab2bf75,0,89602630-c112-4f03-9545-1d6f961304c4,1,0,24
1,2b131636-6eec-4a0c-b5c8-2e282b637c3e,0,4899efa2-f899-4b8b-b7d0-83978ed1058f,1,0,24
2,52efd30b-175e-446d-a1cc-74a2c22369cc,0,e187d9d9-90a9-45b8-8a03-0b585ac07749,1,0,24
3,d0b42aed-c30c-410e-a0df-a97045a376f8,0,9926bfe9-12e0-4e2a-ac3a-542985d9572b,3,0,6
4,1b8c8d60-ef6f-4b56-a023-baeba1ba25e0,0,2d08f05e-9924-43ac-be1d-dc971f60dd7d,3,0,6
5,88394635-b5bf-4be0-bed2-fceee15e86e4,0,4bc303a2-8bf3-4a4f-927a-021b6e8b0679,3,0,6
6,a7cb7e83-8e30-48ac-bfcb-23ec379be8cf,0,dbb4b02e-2908-499a-996d-acad75c581cd,0,0,6
7,a7cb7e83-8e30-48ac-bfcb-23ec379be8cf,0,3b689f9c-db86-4999-9943-527b6ba33f94,2,0,6
8,0b4519c6-e4ec-4710-bf0e-1f2ae5e0e6f8,0,5e61f19d-0532-4ea9-8a77-98f5d3f7f105,14,0,6
9,da33accb-e78e-45b6-9005-037700f8182a,0,d114cee9-d070-40c5-8383-2118d60f4f57,15,0,6
10,ce125826-0dd7-4962-b9b1-1a224ae075d3,0,cd61e5b8-7931-4fd5-af95-82df397e181a,16,0,6
