,time,add_or_remove,worker_id
0,0,add,0e9f413b-c8f6-4334-b1c9-c525cbe2083d
1,0,add,b1ded483-10ed-49d2-bc09-fff53b2e15e7
2,0,add,2e9017ae-028a-47ac-9934-01592e2c8024
3,0,add,1c354950-ddae-4ce6-857d-8b50e2b5ec7f
4,0,add,7919a278-a24c-4181-a6e1-b97d1537800e
5,0,add,ff184af5-79e6-4d9c-b544-5b917850c6c0
6,0,add,065d1321-7fb5-4dc3-a6a0-c24225e4bbae
7,0,add,6c33b3c6-6659-40b9-8f4b-a880265e5161
8,0,add,774a419f-fe59-4db5-8d23-e63f79fd5af4
9,0,add,e571e82a-9dd5-4834-84f0-e1060c73f593
10,0,add,ef850e23-e0bf-4b8a-aeba-4b26e615e843
