,time,event
0,18.0,"[18] [Event ID: 0] Job Sent to Scheduler {'job': [Job 1000, Workflow 7], 'from_client_id': UUID('0cfcaa0b-fbe7-4668-a804-9edfbab0a5dd'), 'ignore_transfer_time': False}"
1,18.88,"[18.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 1000, Workflow 7]}"
2,18.88,"[18.88] [Event ID: 10] Jobs Dropped {'job_task_ids': [(1000, 0)]}"
3,23.0,"[23] [Event ID: 0] Job Sent to Scheduler {'job': [Job 0, Workflow 6], 'from_client_id': UUID('ad4ec76f-2aaf-4e3f-a94d-51a0adf43a4b'), 'ignore_transfer_time': False}"
4,23.88,"[23.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 0, Workflow 6]}"
5,23.88,"[23.88] [Event ID: 10] Jobs Dropped {'job_task_ids': [(0, 0)]}"
6,29.0,"[29] [Event ID: 0] Job Sent to Scheduler {'job': [Job 2000, Workflow 8], 'from_client_id': UUID('e32ce216-6ed9-4d48-86fd-849b7c33e152'), 'ignore_transfer_time': False}"
7,29.88,"[29.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 2000, Workflow 8]}"
8,29.88,"[29.88] [Event ID: 10] Jobs Dropped {'job_task_ids': [(2000, 0)]}"
9,52.0,"[52] [Event ID: 0] Job Sent to Scheduler {'job': [Job 1, Workflow 6], 'from_client_id': UUID('ad4ec76f-2aaf-4e3f-a94d-51a0adf43a4b'), 'ignore_transfer_time': False}"
10,52.88,"[52.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 1, Workflow 6]}"
11,52.88,"[52.88] [Event ID: 10] Jobs Dropped {'job_task_ids': [(1, 0)]}"
12,53.0,"[53] [Event ID: 0] Job Sent to Scheduler {'job': [Job 1001, Workflow 7], 'from_client_id': UUID('0cfcaa0b-fbe7-4668-a804-9edfbab0a5dd'), 'ignore_transfer_time': False}"
13,53.88,"[53.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 1001, Workflow 7]}"
14,53.88,"[53.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1001, Task ID 0]], 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'force_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2')}"
15,53.88,"[53.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1001, Task ID 1]], 'worker_id': UUID('764b78fb-5aad-4d97-bb93-c1b8aa194cb3'), 'force_instance_id': UUID('a8fe99ec-3716-4a5e-9128-7dde57f272c9')}"
16,53.88,"[53.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 1001, Task ID 0]], 'from_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'to_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'force_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2'), 'ignore_transfer_time': False}"
17,53.88,"[53.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 1001, Task ID 1]], 'from_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'to_worker_id': UUID('764b78fb-5aad-4d97-bb93-c1b8aa194cb3'), 'force_instance_id': UUID('a8fe99ec-3716-4a5e-9128-7dde57f272c9'), 'ignore_transfer_time': False}"
18,53.96,"[53.96] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 1001, Task ID 0]], 'from_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'to_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'force_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2')}"
19,53.96,"[53.96] [Event ID: 13] Batch Started at Worker {'batch': [Batch ee175f58-b4a9-42be-91db-3586eaa2ce48 | Model ID 0] <Jobs [1001]>, 'model_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2'), 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
20,54.68,"[54.68] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 1001, Task ID 1]], 'from_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'to_worker_id': UUID('764b78fb-5aad-4d97-bb93-c1b8aa194cb3'), 'force_instance_id': UUID('a8fe99ec-3716-4a5e-9128-7dde57f272c9')}"
21,54.68,"[54.68] [Event ID: 13] Batch Started at Worker {'batch': [Batch d37d6d51-4edd-4cb9-a9f7-b1c741b88c62 | Model ID 1] <Jobs [1001]>, 'model_instance_id': UUID('a8fe99ec-3716-4a5e-9128-7dde57f272c9'), 'worker_id': UUID('764b78fb-5aad-4d97-bb93-c1b8aa194cb3')}"
22,61.453680461859555,"[61.453680461859555] [Event ID: 11] Batch Finished at Worker {'batch': [Batch ee175f58-b4a9-42be-91db-3586eaa2ce48 | Model ID 0] <Jobs [1001]>, 'model_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2'), 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
23,61.453680461859555,"[61.453680461859555] [Event ID: 12] Check Queue for Execution at Worker {'model_id': 0, 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
24,65.0,"[65] [Event ID: 0] Job Sent to Scheduler {'job': [Job 2001, Workflow 8], 'from_client_id': UUID('e32ce216-6ed9-4d48-86fd-849b7c33e152'), 'ignore_transfer_time': False}"
25,65.88,"[65.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 2001, Workflow 8]}"
26,65.88,"[65.88] [Event ID: 10] Jobs Dropped {'job_task_ids': [(2001, 0)]}"
27,71.0,"[71] [Event ID: 0] Job Sent to Scheduler {'job': [Job 2, Workflow 6], 'from_client_id': UUID('ad4ec76f-2aaf-4e3f-a94d-51a0adf43a4b'), 'ignore_transfer_time': False}"
28,71.88,"[71.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 2, Workflow 6]}"
29,71.88,"[71.88] [Event ID: 10] Jobs Dropped {'job_task_ids': [(2, 0)]}"
30,78.0,"[78] [Event ID: 0] Job Sent to Scheduler {'job': [Job 1002, Workflow 7], 'from_client_id': UUID('0cfcaa0b-fbe7-4668-a804-9edfbab0a5dd'), 'ignore_transfer_time': False}"
31,78.88,"[78.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 1002, Workflow 7]}"
32,78.88,"[78.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1002, Task ID 0]], 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'force_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2')}"
33,78.88,"[78.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1002, Task ID 1]], 'worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'force_instance_id': UUID('abb9abdb-9aa3-4095-b668-c7ea15cede03')}"
34,78.88,"[78.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 1002, Task ID 0]], 'from_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'to_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'force_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2'), 'ignore_transfer_time': False}"
35,78.88,"[78.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 1002, Task ID 1]], 'from_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'to_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'force_instance_id': UUID('abb9abdb-9aa3-4095-b668-c7ea15cede03'), 'ignore_transfer_time': False}"
36,78.88,"[78.88] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 1002, Task ID 1]], 'from_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'to_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'force_instance_id': UUID('abb9abdb-9aa3-4095-b668-c7ea15cede03')}"
37,78.88,"[78.88] [Event ID: 13] Batch Started at Worker {'batch': [Batch b1dda0e1-1087-4ebe-b1b2-58f2968b7a40 | Model ID 1] <Jobs [1002]>, 'model_instance_id': UUID('abb9abdb-9aa3-4095-b668-c7ea15cede03'), 'worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74')}"
38,78.96,"[78.96] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 1002, Task ID 0]], 'from_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'to_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'force_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2')}"
39,78.96,"[78.96] [Event ID: 13] Batch Started at Worker {'batch': [Batch a3fdaa14-4ec9-4ac3-a3fa-c5194ea10ad8 | Model ID 0] <Jobs [1002]>, 'model_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2'), 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
40,86.30626456427454,"[86.30626456427454] [Event ID: 11] Batch Finished at Worker {'batch': [Batch a3fdaa14-4ec9-4ac3-a3fa-c5194ea10ad8 | Model ID 0] <Jobs [1002]>, 'model_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2'), 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
41,86.30626456427454,"[86.30626456427454] [Event ID: 12] Check Queue for Execution at Worker {'model_id': 0, 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
42,86.46557215336558,"[86.46557215336558] [Event ID: 11] Batch Finished at Worker {'batch': [Batch d37d6d51-4edd-4cb9-a9f7-b1c741b88c62 | Model ID 1] <Jobs [1001]>, 'model_instance_id': UUID('a8fe99ec-3716-4a5e-9128-7dde57f272c9'), 'worker_id': UUID('764b78fb-5aad-4d97-bb93-c1b8aa194cb3')}"
43,86.46557215336558,"[86.46557215336558] [Event ID: 9] Tasks Arrival at Scheduler {'tasks': [[Job ID 1001, Task ID 2]]}"
44,86.46557215336558,"[86.46557215336558] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1001, Task ID 2]], 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'force_instance_id': UUID('53282d04-f7dc-4d31-bfb0-e4ed7ee89cec')}"
45,86.46557215336558,"[86.46557215336558] [Event ID: 6] Tasks Outputs Assigned to Worker {'job_task_ids': [(1001, 0)], 'from_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'to_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
46,86.46557215336558,"[86.46557215336558] [Event ID: 6] Tasks Outputs Assigned to Worker {'job_task_ids': [(1001, 1)], 'from_worker_id': UUID('764b78fb-5aad-4d97-bb93-c1b8aa194cb3'), 'to_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
47,86.46557215336558,"[86.46557215336558] [Event ID: 7] Tasks Outputs Sent to Worker {'tasks': [[Job ID 1001, Task ID 0]], 'from_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'to_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'ignore_transfer_time': False}"
48,86.46557215336558,"[86.46557215336558] [Event ID: 7] Tasks Outputs Sent to Worker {'tasks': [[Job ID 1001, Task ID 1]], 'from_worker_id': UUID('764b78fb-5aad-4d97-bb93-c1b8aa194cb3'), 'to_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'ignore_transfer_time': False}"
49,86.46557215336558,"[86.46557215336558] [Event ID: 8] Tasks Outputs Arrival at Worker {'tasks': [[Job ID 1001, Task ID 0]], 'from_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'to_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
50,86.46557215336558,"[86.46557215336558] [Event ID: 12] Check Queue for Execution at Worker {'model_id': 1, 'worker_id': UUID('764b78fb-5aad-4d97-bb93-c1b8aa194cb3')}"
51,88.06557215336558,"[88.06557215336558] [Event ID: 8] Tasks Outputs Arrival at Worker {'tasks': [[Job ID 1001, Task ID 1]], 'from_worker_id': UUID('764b78fb-5aad-4d97-bb93-c1b8aa194cb3'), 'to_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
52,88.06557215336558,"[88.06557215336558] [Event ID: 13] Batch Started at Worker {'batch': [Batch adbdda48-30d0-46c1-9cf2-42c8df3e6564 | Model ID 2] <Jobs [1001]>, 'model_instance_id': UUID('53282d04-f7dc-4d31-bfb0-e4ed7ee89cec'), 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
53,91.0,"[91] [Event ID: 0] Job Sent to Scheduler {'job': [Job 2002, Workflow 8], 'from_client_id': UUID('e32ce216-6ed9-4d48-86fd-849b7c33e152'), 'ignore_transfer_time': False}"
54,91.88,"[91.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 2002, Workflow 8]}"
55,91.88,"[91.88] [Event ID: 10] Jobs Dropped {'job_task_ids': [(2002, 0)]}"
56,97.0,"[97] [Event ID: 0] Job Sent to Scheduler {'job': [Job 3, Workflow 6], 'from_client_id': UUID('ad4ec76f-2aaf-4e3f-a94d-51a0adf43a4b'), 'ignore_transfer_time': False}"
57,97.03403615437323,"[97.03403615437323] [Event ID: 11] Batch Finished at Worker {'batch': [Batch adbdda48-30d0-46c1-9cf2-42c8df3e6564 | Model ID 2] <Jobs [1001]>, 'model_instance_id': UUID('53282d04-f7dc-4d31-bfb0-e4ed7ee89cec'), 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
58,97.03403615437323,"[97.03403615437323] [Event ID: 9] Tasks Arrival at Scheduler {'tasks': [[Job ID 1001, Task ID 3]]}"
59,97.03403615437323,"[97.03403615437323] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1001, Task ID 3]], 'worker_id': UUID('1a05d3c5-5f90-411a-bb74-c376151d9f9e'), 'force_instance_id': UUID('736526c3-2fc7-420a-a9be-57417f79936a')}"
60,97.03403615437323,"[97.03403615437323] [Event ID: 6] Tasks Outputs Assigned to Worker {'job_task_ids': [(1001, 2)], 'from_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'to_worker_id': UUID('1a05d3c5-5f90-411a-bb74-c376151d9f9e')}"
61,97.03403615437323,"[97.03403615437323] [Event ID: 7] Tasks Outputs Sent to Worker {'tasks': [[Job ID 1001, Task ID 2]], 'from_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'to_worker_id': UUID('1a05d3c5-5f90-411a-bb74-c376151d9f9e'), 'ignore_transfer_time': False}"
62,97.03403615437323,"[97.03403615437323] [Event ID: 12] Check Queue for Execution at Worker {'model_id': 2, 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
63,97.88,"[97.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 3, Workflow 6]}"
64,97.88,"[97.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 3, Task ID 0]], 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'force_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2')}"
65,97.88,"[97.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 3, Task ID 1]], 'worker_id': UUID('764b78fb-5aad-4d97-bb93-c1b8aa194cb3'), 'force_instance_id': UUID('a8fe99ec-3716-4a5e-9128-7dde57f272c9')}"
66,97.88,"[97.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 3, Task ID 0]], 'from_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'to_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'force_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2'), 'ignore_transfer_time': False}"
67,97.88,"[97.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 3, Task ID 1]], 'from_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'to_worker_id': UUID('764b78fb-5aad-4d97-bb93-c1b8aa194cb3'), 'force_instance_id': UUID('a8fe99ec-3716-4a5e-9128-7dde57f272c9'), 'ignore_transfer_time': False}"
68,97.96,"[97.96] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 3, Task ID 0]], 'from_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'to_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'force_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2')}"
69,97.96,"[97.96] [Event ID: 13] Batch Started at Worker {'batch': [Batch 4dfd2bdb-6d63-4382-b193-8c7040c53748 | Model ID 0] <Jobs [3]>, 'model_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2'), 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
70,98.63403615437322,"[98.63403615437322] [Event ID: 8] Tasks Outputs Arrival at Worker {'tasks': [[Job ID 1001, Task ID 2]], 'from_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'to_worker_id': UUID('1a05d3c5-5f90-411a-bb74-c376151d9f9e')}"
71,98.63403615437322,"[98.63403615437322] [Event ID: 13] Batch Started at Worker {'batch': [Batch e14f1abd-818d-49fe-8051-b497ec44878f | Model ID 3] <Jobs [1001]>, 'model_instance_id': UUID('736526c3-2fc7-420a-a9be-57417f79936a'), 'worker_id': UUID('1a05d3c5-5f90-411a-bb74-c376151d9f9e')}"
72,98.67999999999999,"[98.67999999999999] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 3, Task ID 1]], 'from_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'to_worker_id': UUID('764b78fb-5aad-4d97-bb93-c1b8aa194cb3'), 'force_instance_id': UUID('a8fe99ec-3716-4a5e-9128-7dde57f272c9')}"
73,98.67999999999999,"[98.67999999999999] [Event ID: 13] Batch Started at Worker {'batch': [Batch ce65f05f-e81f-4130-9c74-28dc53be8873 | Model ID 1] <Jobs [3]>, 'model_instance_id': UUID('a8fe99ec-3716-4a5e-9128-7dde57f272c9'), 'worker_id': UUID('764b78fb-5aad-4d97-bb93-c1b8aa194cb3')}"
74,104.0,"[104] [Event ID: 0] Job Sent to Scheduler {'job': [Job 1003, Workflow 7], 'from_client_id': UUID('0cfcaa0b-fbe7-4668-a804-9edfbab0a5dd'), 'ignore_transfer_time': False}"
75,104.88,"[104.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 1003, Workflow 7]}"
76,104.88,"[104.88] [Event ID: 10] Jobs Dropped {'job_task_ids': [(1003, 0)]}"
77,105.0,"[105] [Event ID: 0] Job Sent to Scheduler {'job': [Job 2003, Workflow 8], 'from_client_id': UUID('e32ce216-6ed9-4d48-86fd-849b7c33e152'), 'ignore_transfer_time': False}"
78,105.42723894394956,"[105.42723894394956] [Event ID: 11] Batch Finished at Worker {'batch': [Batch 4dfd2bdb-6d63-4382-b193-8c7040c53748 | Model ID 0] <Jobs [3]>, 'model_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2'), 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
79,105.42723894394956,"[105.42723894394956] [Event ID: 12] Check Queue for Execution at Worker {'model_id': 0, 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
80,105.88,"[105.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 2003, Workflow 8]}"
81,105.88,"[105.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 2003, Task ID 0]], 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'force_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2')}"
82,105.88,"[105.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 2003, Task ID 1]], 'worker_id': UUID('b42b31be-f9b5-42bd-91e8-dcf0143b095c'), 'force_instance_id': UUID('d1e2cc7b-a665-4156-a026-80e99a6ed6f0')}"
83,105.88,"[105.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 2003, Task ID 0]], 'from_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'to_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'force_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2'), 'ignore_transfer_time': False}"
84,105.88,"[105.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 2003, Task ID 1]], 'from_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'to_worker_id': UUID('b42b31be-f9b5-42bd-91e8-dcf0143b095c'), 'force_instance_id': UUID('d1e2cc7b-a665-4156-a026-80e99a6ed6f0'), 'ignore_transfer_time': False}"
85,105.96,"[105.96] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 2003, Task ID 0]], 'from_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'to_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'force_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2')}"
86,105.96,"[105.96] [Event ID: 13] Batch Started at Worker {'batch': [Batch be51d9f4-fd51-4f34-8447-1d2b94e74d56 | Model ID 0] <Jobs [2003]>, 'model_instance_id': UUID('25345c23-8119-4c42-a510-ca10471fc3f2'), 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
87,106.67999999999999,"[106.67999999999999] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 2003, Task ID 1]], 'from_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'to_worker_id': UUID('b42b31be-f9b5-42bd-91e8-dcf0143b095c'), 'force_instance_id': UUID('d1e2cc7b-a665-4156-a026-80e99a6ed6f0')}"
88,106.67999999999999,"[106.67999999999999] [Event ID: 13] Batch Started at Worker {'batch': [Batch 99ea8346-2d4a-4c73-b878-07ca5db7480c | Model ID 1] <Jobs [2003]>, 'model_instance_id': UUID('d1e2cc7b-a665-4156-a026-80e99a6ed6f0'), 'worker_id': UUID('b42b31be-f9b5-42bd-91e8-dcf0143b095c')}"
89,109.05614576733682,"[109.05614576733682] [Event ID: 11] Batch Finished at Worker {'batch': [Batch b1dda0e1-1087-4ebe-b1b2-58f2968b7a40 | Model ID 1] <Jobs [1002]>, 'model_instance_id': UUID('abb9abdb-9aa3-4095-b668-c7ea15cede03'), 'worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74')}"
90,109.05614576733682,"[109.05614576733682] [Event ID: 9] Tasks Arrival at Scheduler {'tasks': [[Job ID 1002, Task ID 2]]}"
91,109.05614576733682,"[109.05614576733682] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1002, Task ID 2]], 'worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'force_instance_id': UUID('53282d04-f7dc-4d31-bfb0-e4ed7ee89cec')}"
92,109.05614576733682,"[109.05614576733682] [Event ID: 6] Tasks Outputs Assigned to Worker {'job_task_ids': [(1002, 0)], 'from_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'to_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
93,109.05614576733682,"[109.05614576733682] [Event ID: 6] Tasks Outputs Assigned to Worker {'job_task_ids': [(1002, 1)], 'from_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'to_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36')}"
94,109.05614576733682,"[109.05614576733682] [Event ID: 7] Tasks Outputs Sent to Worker {'tasks': [[Job ID 1002, Task ID 0]], 'from_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'to_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'ignore_transfer_time': False}"
95,109.05614576733682,"[109.05614576733682] [Event ID: 7] Tasks Outputs Sent to Worker {'tasks': [[Job ID 1002, Task ID 1]], 'from_worker_id': UUID('d0999d91-ca87-4e38-a0b2-3726f95a3b74'), 'to_worker_id': UUID('5e6b3831-328a-4024-a83e-a21946339c36'), 'ignore_transfer_time': False}"
