,time,client_id,workflow_id,job_id,task_id,model_id,worker_id
0,162.0,0,1,0,0,4,N/A
1,162.0,0,1,0,0,4,3820e1fa-dcd6-4615-8f83-9c1fc26497c3
2,165.0,1,4,1000,0,4,N/A
3,165.0,1,4,1000,0,4,3820e1fa-dcd6-4615-8f83-9c1fc26497c3
4,182.0,2,5,2000,0,10,N/A
5,182.0,2,5,2000,0,10,9a11d937-6c59-4783-9917-758a22a26df0
6,214.2042291164463,0,1,0,1,5,3460f66c-2430-4ea8-8fa0-afbfc97677e9
7,218.09964573996032,0,1,0,2,6,2f0d4637-151d-4714-92bd-9e7ffad6ccb7
8,256.1477543255806,0,1,0,3,7,db946784-3746-4cfd-b859-e588ba2bb0cb
9,293.58109946831314,1,4,1000,1,5,e4ac302c-8acc-49dd-bfed-9143242bb918
10,309.8670200810206,1,4,1000,2,6,b23c8f4a-cc4a-400c-8701-19b48e41f159
11,309.8670200810206,1,4,1000,3,8,b5a2f031-0f52-4740-b00e-3e25c14366a2
12,314.0,1,4,1001,0,4,N/A
13,314.0,1,4,1001,0,4,3820e1fa-dcd6-4615-8f83-9c1fc26497c3
14,317.36725680347877,1,4,1000,4,9,3eb45b43-7c97-4143-acb3-9e265314dc3e
15,333.0,2,5,2001,0,10,N/A
16,333.0,2,5,2001,0,10,ae1c38f5-8b1b-4f1d-83b4-890ba9589aef
17,338.0,0,1,1,0,4,N/A
18,338.0,0,1,1,0,4,3820e1fa-dcd6-4615-8f83-9c1fc26497c3
19,338.90476048157336,2,5,2000,1,6,b23c8f4a-cc4a-400c-8701-19b48e41f159
20,338.90476048157336,2,5,2000,2,7,dc3d6b09-be93-4a32-a650-6423aefdca15
21,375.08202057911967,1,4,1001,1,5,3460f66c-2430-4ea8-8fa0-afbfc97677e9
22,390.5547347570297,1,4,1001,2,6,b23c8f4a-cc4a-400c-8701-19b48e41f159
23,390.5547347570297,1,4,1001,3,8,b5a2f031-0f52-4740-b00e-3e25c14366a2
24,397.7091209688895,1,4,1001,4,9,38254668-cf8f-4515-8447-0d13f7765ad4
25,441.1841903519723,0,1,1,1,5,e4ac302c-8acc-49dd-bfed-9143242bb918
26,450.5650973354775,0,1,1,2,6,2f0d4637-151d-4714-92bd-9e7ffad6ccb7
27,490.0,0,1,2,0,4,N/A
28,490.0,0,1,2,0,4,3820e1fa-dcd6-4615-8f83-9c1fc26497c3
29,491.0,1,4,1002,0,4,N/A
