,time,add_or_remove,worker_id
0,0,add,3820e1fa-dcd6-4615-8f83-9c1fc26497c3
1,0,add,3460f66c-2430-4ea8-8fa0-afbfc97677e9
2,0,add,e4ac302c-8acc-49dd-bfed-9143242bb918
3,0,add,b23c8f4a-cc4a-400c-8701-19b48e41f159
4,0,add,2f0d4637-151d-4714-92bd-9e7ffad6ccb7
5,0,add,db946784-3746-4cfd-b859-e588ba2bb0cb
6,0,add,032d87ba-675e-4c51-b788-19e93f79e62f
7,0,add,287f880d-5539-4917-a8a8-6c48230f3d42
8,0,add,dc3d6b09-be93-4a32-a650-6423aefdca15
9,0,add,b5a2f031-0f52-4740-b00e-3e25c14366a2
10,0,add,b6024528-eeda-4fe4-bc64-e02d23a55f22
11,0,add,3eb45b43-7c97-4143-acb3-9e265314dc3e
12,0,add,38254668-cf8f-4515-8447-0d13f7765ad4
13,0,add,42254269-dd98-43fb-9c17-0082acef63de
14,0,add,373d65b0-dc22-4aee-a6e1-aff87eb4900b
15,0,add,9a11d937-6c59-4783-9917-758a22a26df0
16,0,add,ae1c38f5-8b1b-4f1d-83b4-890ba9589aef
17,0,add,2aeaa3b7-e8ab-410c-a687-3fda3ab24090
