,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,565d0b83-0df5-475e-9055-7cf4991abdab,0,92d6cf48-4328-475f-bd30-cbd08cadc063,1,0
1,e9bd66ef-f2c4-4fb4-9243-8721bd0da40f,0,2e629d52-c2c1-469c-bf26-27269442da88,1,0
2,fbd6c534-9e1c-40ed-927d-5fd475cfe0a1,0,dbb3cebf-b75d-48f3-8e21-cf80685f4e89,1,0
3,0af50a15-e623-4946-9351-34e28ebbdf51,0,727e6da1-3bdd-4bfa-93e0-494be5eb7ae7,3,0
4,45ba6bb6-fe48-4dc9-a61f-9a33fdb4f5ef,0,89d23e8c-1844-4366-ac31-dcc4c9453223,3,0
5,c565a029-8173-4f4a-8024-f208bdd90788,0,c4731689-2b58-4e5e-865b-a4b1e5b0a980,3,0
6,44f053bb-5311-4901-9b08-0e879735d4fe,0,6e7a6b04-9006-40de-a6f8-f955d6b04d02,0,0
7,44f053bb-5311-4901-9b08-0e879735d4fe,0,65797bc0-f810-41ba-8808-801e9d817ffd,2,0
8,11ea5812-a145-416f-981f-25480c0b0a29,0,e40b0322-6647-4ef7-a6ea-93bcefa4d2ab,14,0
9,c2335382-f5a3-4716-b0f9-d1bc44ec98d2,0,9f53dcb9-7f1c-464b-958e-ba2cdaaa0b9e,15,0
10,2927adab-7828-4f78-8d19-50c513f3d54e,0,467d5602-3d25-4d20-854c-f1dc6737890d,16,0
