,time,event
0,16.0,"[16] [Event ID: 0] Job Sent to Scheduler {'job': [Job 2000, Workflow 8], 'from_client_id': UUID('a5d36f47-d989-40ae-be08-80327caec035'), 'ignore_transfer_time': False}"
1,16.88,"[16.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 2000, Workflow 8]}"
2,16.88,"[16.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 2000, Task ID 0]], 'worker_id': UUID('4770bb10-a9f7-4715-87a8-9d9b8f47676c'), 'force_instance_id': UUID('782ff371-807f-4add-8acd-36d99c161b15')}"
3,16.88,"[16.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 2000, Task ID 1]], 'worker_id': UUID('16858fa4-77ba-4c00-9ae1-fcbe71432562'), 'force_instance_id': UUID('802da442-7052-427e-b516-0c9eb786f493')}"
4,16.88,"[16.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 2000, Task ID 0]], 'from_worker_id': UUID('f3040123-314d-400c-91fb-19b274853d14'), 'to_worker_id': UUID('4770bb10-a9f7-4715-87a8-9d9b8f47676c'), 'force_instance_id': UUID('782ff371-807f-4add-8acd-36d99c161b15'), 'ignore_transfer_time': False}"
5,16.88,"[16.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 2000, Task ID 1]], 'from_worker_id': UUID('f3040123-314d-400c-91fb-19b274853d14'), 'to_worker_id': UUID('16858fa4-77ba-4c00-9ae1-fcbe71432562'), 'force_instance_id': UUID('802da442-7052-427e-b516-0c9eb786f493'), 'ignore_transfer_time': False}"
6,16.959999999999997,"[16.959999999999997] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 2000, Task ID 0]], 'from_worker_id': UUID('f3040123-314d-400c-91fb-19b274853d14'), 'to_worker_id': UUID('4770bb10-a9f7-4715-87a8-9d9b8f47676c'), 'force_instance_id': UUID('782ff371-807f-4add-8acd-36d99c161b15')}"
7,16.959999999999997,"[16.959999999999997] [Event ID: 13] Batch Started at Worker {'batch': [Batch 402a9faa-4138-4bae-9916-c4dd717b8671 | Model ID 0] <Jobs [2000]>, 'model_instance_id': UUID('782ff371-807f-4add-8acd-36d99c161b15'), 'worker_id': UUID('4770bb10-a9f7-4715-87a8-9d9b8f47676c')}"
8,17.68,"[17.68] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 2000, Task ID 1]], 'from_worker_id': UUID('f3040123-314d-400c-91fb-19b274853d14'), 'to_worker_id': UUID('16858fa4-77ba-4c00-9ae1-fcbe71432562'), 'force_instance_id': UUID('802da442-7052-427e-b516-0c9eb786f493')}"
9,17.68,"[17.68] [Event ID: 13] Batch Started at Worker {'batch': [Batch 0a084a55-057f-4616-831c-7837423b517b | Model ID 1] <Jobs [2000]>, 'model_instance_id': UUID('802da442-7052-427e-b516-0c9eb786f493'), 'worker_id': UUID('16858fa4-77ba-4c00-9ae1-fcbe71432562')}"
