,client_id,workflow_id,job_id,task_id,worker_id,worker_arrival_time,exec_start_time,exec_end_time,deadline
0,1,7,1000,0,1c7c9305-f4b9-4b99-843e-cdabe667fb80,20.0,20.0,30.661544840920204,160
1,0,6,0,0,532a4d57-969d-4daa-926b-0d64f3fbc4f6,29.0,29.0,35.96886288509591,153
2,1,7,1000,1,532a4d57-969d-4daa-926b-0d64f3fbc4f6,30.661544840920204,35.96886288509591,43.40133408788505,160
3,2,8,2000,0,d83ca4d0-8bd3-44ea-b31e-633610e08dea,28.0,28.0,45.26213086288115,188
4,2,8,2000,1,532a4d57-969d-4daa-926b-0d64f3fbc4f6,45.26213086288115,45.26213086288115,52.738283135141266,188
5,1,7,1000,2,5676a431-2860-47c8-9a3b-0a08ce2d64b3,30.661544840920204,30.661544840920204,60.45610313009951,160
6,0,6,0,1,71c658a9-a3d0-42fe-bb79-93de9dffbf1d,29.0,29.0,60.51592220509838,153
7,1,7,1001,0,1c7c9305-f4b9-4b99-843e-cdabe667fb80,52.0,52.0,61.91192091048558,192
8,1,7,1001,1,532a4d57-969d-4daa-926b-0d64f3fbc4f6,61.91192091048558,61.91192091048558,68.73568151515876,192
9,1,7,1000,3,532a4d57-969d-4daa-926b-0d64f3fbc4f6,60.45610313009951,60.45610313009951,70.38223570576426,160
10,0,6,1,0,532a4d57-969d-4daa-926b-0d64f3fbc4f6,64.0,68.73568151515876,75.74141460200639,188
11,2,8,2001,0,d83ca4d0-8bd3-44ea-b31e-633610e08dea,57.0,57.0,80.74391904484705,217
12,0,6,0,2,532a4d57-969d-4daa-926b-0d64f3fbc4f6,60.51592220509838,70.38223570576426,87.26438616774018,153
13,2,8,2001,1,532a4d57-969d-4daa-926b-0d64f3fbc4f6,80.74391904484705,80.74391904484705,88.15865970154111,217
14,1,7,1001,2,6991bbd0-bbe2-4487-b36f-e263000388a4,61.91192091048558,61.91192091048558,91.04405826369,192
15,2,8,2000,2,5676a431-2860-47c8-9a3b-0a08ce2d64b3,45.26213086288115,60.45610313009951,93.03044042861887,188
16,1,7,1000,4,67102274-457d-41f9-a20e-f99f08c6023e,70.38223570576426,70.38223570576426,94.24906320596219,160
17,0,6,1,1,71c658a9-a3d0-42fe-bb79-93de9dffbf1d,64.0,64.0,95.01109107401405,188
18,1,7,1002,0,1c7c9305-f4b9-4b99-843e-cdabe667fb80,85.0,85.0,95.13691014016221,225
19,0,6,2,0,532a4d57-969d-4daa-926b-0d64f3fbc4f6,89.0,89.0,95.94633694092065,213
20,1,7,1002,1,532a4d57-969d-4daa-926b-0d64f3fbc4f6,95.13691014016221,95.94633694092065,103.95555646972527,225
