,time,add_or_remove,worker_id
0,0,add,5676a431-2860-47c8-9a3b-0a08ce2d64b3
1,0,add,6991bbd0-bbe2-4487-b36f-e263000388a4
2,0,add,71c658a9-a3d0-42fe-bb79-93de9dffbf1d
3,0,add,67102274-457d-41f9-a20e-f99f08c6023e
4,0,add,cd5aef6f-44fd-4303-b55c-fc92794ff8a3
5,0,add,75c4a3e5-5b8d-491d-a87d-06192638f6ef
6,0,add,532a4d57-969d-4daa-926b-0d64f3fbc4f6
7,0,add,9068a9a9-59fa-4cbb-8e96-980c735f852e
8,0,add,1c7c9305-f4b9-4b99-843e-cdabe667fb80
9,0,add,d83ca4d0-8bd3-44ea-b31e-633610e08dea
10,0,add,26088f6f-5545-4183-b11b-154313444ce0
